stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
80:00478,80:00478,"BARLY - PLACE DE LA MAIRIE","",50.20065,2.27211,,,0,,,
80:00484,80:00484,"BAVELINCOURT - ABRI BUS","",49.98704,2.45302,,,0,,,
80:00486,80:00486,"BAYENCOURT - PLACE","",50.13117,2.57171,,,0,,,
80:00489,80:00489,"BAYONVILLERS - CENTRE","",49.86027,2.6287,,,0,,,
80:00494,80:00494,"BAZENTIN - EGLISE","",50.03089,2.76175,,,0,,,
80:00497,80:00497,"BEALCOURT - CENTRE","",50.20468,2.18479,,,0,,,
80:00500,80:00500,"BEAUCAMPS-LE-JEUNE - MAIRIE","",49.81692,1.77216,,,0,,,
80:00505,80:00505,"BEAUCHAMPS - PLACE DU GENERAL LECLERC","",50.01762,1.50826,,,0,,,
80:00509,80:00509,"BEAUCHAMPS - LE DOMAINE DU LAC","",50.02226,1.50291,,,0,,,
80:00510,80:00510,"BEAUCHAMPS - SUCRERIE","",50.01255,1.51811,,,0,,,
80:00512,80:00512,"BEAUCHAMPS - LE LIEU DIEU","",50.00772,1.52517,,,0,,,
80:00514,80:00514,"BEAUCHAMPS - CENTRE","",0.0,0.0,,,0,,,
80:00524,80:00524,"BEAUCOURT-SUR-L'ANCRE - GARE","",50.07461,2.67544,,,0,,,
80:00525,80:00525,"BEAUCOURT-SUR-L'ANCRE - VILLAGE","",50.08036,2.68608,,,0,,,
80:00528,80:00528,"BEAUCOURT-SUR-L'HALLUE - CENTRE ARRET","",49.98665,2.44326,,,0,,,
80:00537,80:00537,"BEAUFORT-EN-SANTERRE - MAIRIE","",49.77602,2.66809,,,0,,,
80:00542,80:00542,"BEAUMETZ - EGLISE","",50.14109,2.1199,,,0,,,
80:00548,80:00548,"BEAUMONT-HAMEL - CENTRE","",50.0842,2.65639,,,0,,,
80:00552,80:00552,"BEAUMONT-HAMEL - ECOLE","",50.08281,2.65739,,,0,,,
80:00553,80:00553,"BEAUMONT-HAMEL - HAMEL - EGLISE","",50.0632,2.66214,,,0,,,
80:00555,80:00555,"BEAUMONT-HAMEL - ANCIENNE ECOLE","",50.0838,2.65648,,,0,,,
80:00559,80:00559,"BEAUQUESNE - PLACE PUBLIQUE","",50.08375,2.3927,,,0,,,
80:00564,80:00564,"BEAUQUESNE - PORTE D'AMIENS","",50.08015,2.39384,,,0,,,
80:00576,80:00576,"BEAUVAL - MONUMENT AUX MORTS","",50.10828,2.33395,,,0,,,
80:00577,80:00577,"BEAUVAL - BELLEVUE","",50.10773,2.32158,,,0,,,
80:00581,80:00581,"BEAUVAL - SAINT FRERES","",50.11418,2.34029,,,0,,,
80:00584,80:00584,"BEAUVAL - PHOSPHATE","",50.10332,2.3324,,,0,,,
80:00592,80:00592,"BEAUVAL - RUE DE CREQUI","",50.10013,2.32717,,,0,,,
80:00596,80:00596,"BEAUVAL - ECOLE PRIMAIRE","",50.1052,2.32861,,,0,,,
80:00602,80:00602,"BECORDEL-BECOURT - BECOURT - CHATEAU","",50.00486,2.69087,,,0,,,
80:00603,80:00603,"BECORDEL-BECOURT - MAIRIE ECOLE","",49.98948,2.68513,,,0,,,
80:00608,80:00608,"BECQUIGNY - RUE DU CENTRE","",49.69638,2.62145,,,0,,,
80:00612,80:00612,"BEHEN - LES ALLEUX","",50.04397,1.76942,,,0,,,
80:00613,80:00613,"BEHEN - BAISNAT","",50.04017,1.76231,,,0,,,
80:00614,80:00614,"BEHEN - LES CROISETTES","",50.04576,1.77761,,,0,,,
80:00615,80:00615,"BEHEN - BOENCOURT","",50.05549,1.76748,,,0,,,
80:00616,80:00616,"BEHEN - CENTRE","",50.05691,1.7566,,,0,,,
80:00633,80:00633,"BEHENCOURT - MAIRIE","",49.975,2.4498,,,0,,,
80:00647,80:00647,"BELLEUSE - CENTRE","",49.7084,2.11273,,,0,,,
80:00653,80:00653,"BELLOY-SAINT-LEONARD - CENTRE","",49.90634,1.90287,,,0,,,
80:00655,80:00655,"BELLOY-SAINT-LEONARD - MAIRIE","",49.90509,1.89984,,,0,,,
80:00666,80:00666,"BERGICOURT - CAFE FLEURI","",0.0,0.0,,,0,,,
80:00667,80:00667,"BERMESNIL - ABRI CENTRE","",49.89705,1.73805,,,0,,,
80:00678,80:00678,"BERNAVILLE - VACQUERIE","",50.12156,2.16873,,,0,,,
80:00682,80:00682,"BERNAVILLE - ECOLE PRIMAIRE","",50.13224,2.16125,,,0,,,
80:00683,80:00683,"BERNAVILLE - PHARMACIE","",50.13098,2.1634,,,0,,,
80:00685,80:00685,"BERNAY-EN-PONTHIEU - PLACE","",50.26386,1.75241,,,0,,,
80:00686,80:00686,"BERNAY-EN-PONTHIEU - ECOLE","",50.26919,1.74863,,,0,,,
80:00691,80:00691,"BERNES - CENTRE","",49.90823,3.10037,,,0,,,
80:00693,80:00693,"BERNES - NOBECOURT","",49.92109,3.08214,,,0,,,
80:00695,80:00695,"BERNES - ECOLE","",49.90815,3.10043,,,0,,,
80:00702,80:00702,"BERNEUIL - CENTRE","",50.0947,2.17378,,,0,,,
80:00705,80:00705,"BERNY-EN-SANTERRE - CENTRE","",49.86438,2.8512,,,0,,,
80:00708,80:00708,"BERNY-EN-SANTERRE - ECOLE","",49.86591,2.84955,,,0,,,
80:00714,80:00714,"BERTANGLES - LOTISSEMENT","",49.96906,2.29463,,,0,,,
80:00717,80:00717,"BERTANGLES - CENTRE","",49.97012,2.29843,,,0,,,
80:00720,80:00720,"BERTEAUCOURT-LES-DAMES - ECOLE CAMILLE CLAUDEL","",50.04696,2.15628,,,0,,,
80:00721,80:00721,"BERTEAUCOURT-LES-DAMES - MAIRIE","",50.04613,2.1513,,,0,,,
80:00724,80:00724,"BERTEAUCOURT-LES-DAMES - RUE JEAN BAPTISTE SAINT","",50.04322,2.14282,,,0,,,
80:00733,80:00733,"BERTEAUCOURT-LES-THENNES - CENTRE","",49.81284,2.46467,,,0,,,
80:00736,80:00736,"BERTEAUCOURT-LES-THENNES - ECOLE","",49.81323,2.46397,,,0,,,
80:00741,80:00741,"BERTRANCOURT - ABRI","",50.09241,2.5575,,,0,,,
80:00745,80:00745,"BETHENCOURT-SUR-MER - SALLE DES FETES","",50.07895,1.50325,,,0,,,
80:00749,80:00749,"BETHENCOURT-SUR-SOMME - EGLISE","",49.79533,2.96378,,,0,,,
80:00753,80:00753,"BETTEMBOS - GRANDE RUE","",0.0,0.0,,,0,,,
80:00755,80:00755,"BETTENCOURT-RIVIERE - SQUARE MAURICETTE BELLEGUEULE","",49.99703,1.9784,,,0,,,
80:00758,80:00758,"BETTENCOURT-SAINT-OUEN - CENTRE","",50.02515,2.11074,,,0,,,
80:00766,80:00766,"BEUVRAIGNES - LE CESSIER","",49.63391,2.76107,,,0,,,
80:00767,80:00767,"BEUVRAIGNES - LES LOGES","",49.63434,2.78193,,,0,,,
80:00770,80:00770,"BEUVRAIGNES - RUE DE L'ABBAYE","",49.64842,2.7827,,,0,,,
80:00771,80:00771,"BEUVRAIGNES - ECOLE","",49.64581,2.76985,,,0,,,
80:00778,80:00778,"BIACHES - RUE DE PERONNE","",49.92454,2.90841,,,0,,,
80:00782,80:00782,"BIARRE - MAIRIE","",49.7226,2.87995,,,0,,,
80:00785,80:00785,"BIENCOURT - CENTRE","",49.97525,1.69224,,,0,,,
80:00787,80:00787,"BIENCOURT - ECOLE","",49.97522,1.69188,,,0,,,
80:00789,80:00789,"BILLANCOURT - CENTRE","",49.73607,2.89248,,,0,,,
80:00796,80:00796,"BLANGY-SOUS-POIX - CENTRE","",0.0,0.0,,,0,,,
80:00800,80:00800,"BOISBERGUES - CENTRE","",50.15488,2.22931,,,0,,,
80:00804,80:00804,"LE BOISLE - CENTRE","",50.27167,1.98366,,,0,,,
80:00812,80:00812,"BOISMONT - PINCHEFALISE - PLACE (CAMPING)","",50.16693,1.65641,,,0,,,
80:00818,80:00818,"BOISMONT - MAIRIE","",50.1529,1.68417,,,0,,,
80:00825,80:00825,"BONNAY - MAIRIE","",49.93496,2.51213,,,0,,,
80:00827,80:00827,"BONNAY - ECOLE","",49.93358,2.51368,,,0,,,
80:00830,80:00830,"BONNEVILLE - CENTRE","",50.08226,2.24921,,,0,,,
80:00832,80:00832,"BONNEVILLE - ECOLE","",50.08225,2.24921,,,0,,,
80:00834,80:00834,"LE BOSQUEL - 2 RUE DE LA RUELLETTE","",49.73882,2.21699,,,0,,,
80:00838,80:00838,"BOUCHAVESNES-BERGEN - MAIRIE-ECOLE","",49.98308,2.91999,,,0,,,
80:00841,80:00841,"BOUCHOIR - ECOLE","",49.74896,2.67372,,,0,,,
80:00846,80:00846,"BOUCHON - CENTRE","",50.03505,2.03126,,,0,,,
80:00853,80:00853,"BOUFFLERS - ARBRE DE LA LIBERTE","",50.26567,2.014,,,0,,,
80:00854,80:00854,"BOUFFLERS - ECOLE","",50.26247,2.01968,,,0,,,
80:00856,80:00856,"BOUGAINVILLE - ECOLE","",49.8715,2.04295,,,0,,,
80:00858,80:00858,"BOUILLANCOURT-EN-SERY - GRANDE RUE","",49.96259,1.62946,,,0,,,
80:00860,80:00860,"BOUILLANCOURT-EN-SERY - WATTEBLERY","",49.94884,1.65815,,,0,,,
80:00861,80:00861,"BOUILLANCOURT-EN-SERY - LE VERT BOCAGE","",49.94585,1.64731,,,0,,,
80:00868,80:00868,"BOUILLANCOURT-LA-BATAILLE - CENTRE","",49.69461,2.53235,,,0,,,
80:00873,80:00873,"BOUQUEMAISON - PLACE","",50.21131,2.33749,,,0,,,
80:00890,80:00890,"BOURSEVILLE - MARTAIGNEVILLE","",50.09827,1.50798,,,0,,,
80:00894,80:00894,"BOUSSICOURT - CENTRE","",49.70397,2.57616,,,0,,,
80:00899,80:00899,"BOUTTENCOURT - ECOLE","",49.93641,1.62953,,,0,,,
80:00900,80:00900,"BOUTTENCOURT - ANSENNES - ECOLE","",49.95062,1.59968,,,0,,,
80:00904,80:00904,"BOUVAINCOURT-SUR-BRESLE - LES CAMPRETS","",50.03396,1.48253,,,0,,,
80:00905,80:00905,"BOUVAINCOURT-SUR-BRESLE - MAIRIE","",50.03128,1.48779,,,0,,,
80:00906,80:00906,"BOUVAINCOURT-SUR-BRESLE - MARAIS","",50.02995,1.49021,,,0,,,
80:00908,80:00908,"BOUVAINCOURT-SUR-BRESLE - POSTE","",50.02766,1.49446,,,0,,,
80:00912,80:00912,"BOUVINCOURT-EN-VERMANDOIS - CENTRE","",49.89279,3.04176,,,0,,,
80:00914,80:00914,"BOUZINCOURT - MAIRIE-ECOLE","",50.02666,2.61037,,,0,,,
80:00929,80:00929,"BRACHES - ABRIBUS","",49.73291,2.50691,,,0,,,
80:00934,80:00934,"BRAILLY-CORNEHOTTE - CORNEHOTTE","",50.21364,1.94446,,,0,,,
80:00935,80:00935,"BRAILLY-CORNEHOTTE - CENTRE","",50.2193,1.96061,,,0,,,
80:00937,80:00937,"BRAILLY-CORNEHOTTE - ECOLE","",50.21642,1.95766,,,0,,,
80:00940,80:00940,"BRASSY - CENTRE","",49.72759,2.0438,,,0,,,
80:00951,80:00951,"BRAY-SUR-SOMME - EGLISE","",49.9394,2.71818,,,0,,,
80:00952,80:00952,"BRAY-SUR-SOMME - GROUPE SCOLAIRE","",49.93989,2.72013,,,0,,,
80:00955,80:00955,"BREILLY - CENTRE","",49.93453,2.17747,,,0,,,
80:00960,80:00960,"BRESLE - CENTRE","",49.98381,2.55832,,,0,,,
80:00962,80:00962,"BREUIL - CENTRE","",49.73793,2.95599,,,0,,,
80:00971,80:00971,"BREVILLERS - PLACE","",50.21547,2.37722,,,0,,,
80:00974,80:00974,"BRIE - ARRET RUE DE MESNIL","",49.87765,2.93395,,,0,,,
80:00975,80:00975,"BRIE - PONT LES BRIE","",49.87585,2.91854,,,0,,,
80:00979,80:00979,"BRIQUEMESNIL-FLOXICOURT - MAIRIE","",49.88398,2.08724,,,0,,,
80:00981,80:00981,"BROCOURT - ANCIEN CAFE","",49.85498,1.82208,,,0,,,
80:00989,80:00989,"BROUCHY - RUE DE CHAUNY - CITE WATRIN","",49.72253,3.10117,,,0,,,
80:00991,80:00991,"BRUCAMPS - ABRI PLACE","",50.07361,2.0565,,,0,,,
80:01000,80:01000,"BRUTELLES - MAIRIE ECOLE","",50.1409,1.52221,,,0,,,
80:01001,80:01001,"BUIGNY-L'ABBE - MAIRIE","",50.09814,1.93668,,,0,,,
80:01005,80:01005,"BUIGNY-LES-GAMACHES - ABRI EGLISE","",50.0248,1.56749,,,0,,,
80:01010,80:01010,"BUIGNY-SAINT-MACLOU - AERODROME","",50.13971,1.82487,,,0,,,
80:01012,80:01012,"BUIGNY-SAINT-MACLOU - MAIRIE ECOLE","",50.1558,1.81283,,,0,,,
80:01015,80:01015,"BUIRE-COURCELLES - ECOLE","",49.92699,3.01231,,,0,,,
80:01016,80:01016,"BUIRE-COURCELLES - COURCELLES - VILLAGE","",49.91946,2.99325,,,0,,,
80:01021,80:01021,"BUIRE-SUR-L'ANCRE - ABRI ECOLE MAIRIE","",49.96508,2.59112,,,0,,,
80:01026,80:01026,"BUS-LA-MESIERE - ABRI","",49.63693,2.715,,,0,,,
80:01029,80:01029,"BUS-LES-ARTOIS - CENTRE","",50.10364,2.54269,,,0,,,
80:01032,80:01032,"BUSSU - PLACE DES TILLEULS","",49.94587,2.97702,,,0,,,
80:01039,80:01039,"BUSSUS-BUSSUEL - PLACE DE LA MAIRIE","",50.11058,1.99892,,,0,,,
80:01041,80:01041,"BUSSY-LES-DAOURS - MAIRIE","",49.90899,2.43379,,,0,,,
80:01043,80:01043,"BUSSY-LES-POIX - CENTRE","",0.0,0.0,,,0,,,
80:01046,80:01046,"BUVERCHY - INTERSECTION RTE DE BACQUENCOURT","",49.73151,2.97013,,,0,,,
80:01050,80:01050,"CACHY - LES MARRONNIERS","",49.85238,2.48052,,,0,,,
80:01064,80:01064,"CAIX - CENTRE","",49.81724,2.64546,,,0,,,
80:01079,80:01079,"CAMPS-EN-AMIENOIS - ABRI","",49.87772,1.96682,,,0,,,
80:01082,80:01082,"CANAPLES - MAIRIE","",50.05604,2.2172,,,0,,,
80:01084,80:01084,"CANAPLES - CHATEAU","",50.05244,2.21431,,,0,,,
80:01091,80:01091,"CANCHY - RUE DU GENERAL LECLERC","",50.18494,1.87581,,,0,,,
80:01096,80:01096,"CANDAS - RUE DE DOULLENS","",50.11102,2.26764,,,0,,,
80:01097,80:01097,"CANNESSIERES - ABRI-BUS","",49.91965,1.77395,,,0,,,
80:01118,80:01118,"CAPPY - ECLUSE","",49.92747,2.75584,,,0,,,
80:01124,80:01124,"LE CARDONNOIS - CENTRE","",49.62746,2.47953,,,0,,,
80:01133,80:01133,"CARREPUIS - PLACE","",49.70388,2.82023,,,0,,,
80:01136,80:01136,"CARTIGNY - BRUSLE","",49.92148,3.02133,,,0,,,
80:01138,80:01138,"CARTIGNY - BEAUMETZ - HAMEAU","",49.90245,3.0439,,,0,,,
80:01140,80:01140,"CARTIGNY - MAIRIE","",49.9121,3.0135,,,0,,,
80:01145,80:01145,"CARTIGNY - LA CROISETTE","",49.9102,3.00666,,,0,,,
80:01147,80:01147,"CARTIGNY - ECOLE MATERNELLE","",49.91382,3.01184,,,0,,,
80:01148,80:01148,"CARTIGNY - GARE S.N.C.F. (RESEAUX S.N.C.F.)","",49.91608,3.00799,,,0,,,
80:01160,80:01160,"CAVILLON - PLACE EGLISE","",49.92213,2.08335,,,0,,,
80:01164,80:01164,"CAYEUX-EN-SANTERRE - ABRI","",49.81977,2.60024,,,0,,,
80:01179,80:01179,"CAYEUX-SUR-MER - CENTRE MEDICO SOCIAL","",50.1823,1.49462,,,0,,,
80:01181,80:01181,"CAYEUX-SUR-MER - CHAPELLE DES MARINS","",50.18472,1.49617,,,0,,,
80:01183,80:01183,"CAYEUX-SUR-MER - MARCHE","",50.18121,1.49751,,,0,,,
80:01184,80:01184,"CAYEUX-SUR-MER - MONT ROTI","",50.17941,1.50791,,,0,,,
80:01187,80:01187,"CAYEUX-SUR-MER - USINE A CAILLOUX","",50.17865,1.5005,,,0,,,
80:01190,80:01190,"CAYEUX-SUR-MER - CIMETIERE","",50.17138,1.49525,,,0,,,
80:01193,80:01193,"CAYEUX-SUR-MER - MAIRIE","",50.17938,1.49309,,,0,,,
80:01195,80:01195,"CAYEUX-SUR-MER - MARECHAL FOCH","",50.17888,1.49324,,,0,,,
80:01197,80:01197,"CAYEUX-SUR-MER - BRIGHTON","",50.19409,1.52096,,,0,,,
80:01199,80:01199,"CAYEUX-SUR-MER - LA MOLLIERE ECOLE","",50.1997,1.53865,,,0,,,
80:01201,80:01201,"CAYEUX-SUR-MER - LE HOURDEL","",50.2129,1.5599,,,0,,,
80:01203,80:01203,"CAYEUX-SUR-MER - HURT","",50.17229,1.52552,,,0,,,
80:01205,80:01205,"CAYEUX-SUR-MER - LE HOURDEL - DIGUE LA GAITE","",50.21452,1.56269,,,0,,,
80:01206,80:01206,"CAYEUX-SUR-MER - LE HOURDEL - PARC AUX HUITRES","",50.21311,1.56014,,,0,,,
80:01207,80:01207,"CAYEUX-SUR-MER - LE MARAIS - VILLAGE","",50.16288,1.51345,,,0,,,
80:01216,80:01216,"CERISY-BULEUX - PLACE","",49.97559,1.73929,,,0,,,
80:01220,80:01220,"CERISY - ABRI RUE DE LA REPUBLIQUE","",49.90565,2.63892,,,0,,,
80:01224,80:01224,"CERISY - ECOLE","",49.90743,2.63876,,,0,,,
80:01228,80:01228,"CHAMPIEN - ECOLE","",49.69434,2.85837,,,0,,,
80:01229,80:01229,"CHAMPIEN - GRANDE RUE","",49.6948,2.86026,,,0,,,
80:01235,80:01235,"CHAULNES - COLLEGE","",49.80944,2.802,,,0,,,
80:01237,80:01237,"CHAULNES - AVENUE A. BRIAND","",49.81315,2.80449,,,0,,,
80:01238,80:01238,"CHAULNES - PLACE","",49.81885,2.79982,,,0,,,
80:01242,80:01242,"LA CHAUSSEE-TIRANCOURT - CENTRE","",49.95337,2.14987,,,0,,,
80:01243,80:01243,"LA CHAUSSEE-TIRANCOURT - TIRANCOURT","",49.95118,2.16167,,,0,,,
80:01247,80:01247,"CHAUSSOY-EPAGNY - EPAGNY","",49.71817,2.34366,,,0,,,
80:01249,80:01249,"CHAUSSOY-EPAGNY - HAINNEVILLE","",49.72998,2.34606,,,0,,,
80:01253,80:01253,"CHAUSSOY-EPAGNY - ECOLE","",49.72689,2.33066,,,0,,,
80:01258,80:01258,"LA CHAVATTE - CENTRE","",49.75715,2.76666,,,0,,,
80:01266,80:01266,"CHEPY - STADE","",0.0,0.0,,,0,,,
80:01267,80:01267,"CHEPY - MONCHAUX","",0.0,0.0,,,0,,,
80:01270,80:01270,"CHILLY - ABRI BUS","",49.79432,2.76661,,,0,,,
80:01274,80:01274,"CHIPILLY - PLACE EGLISE","",49.90914,2.64953,,,0,,,
80:01278,80:01278,"CHIRMONT - PLACE","",49.71214,2.38362,,,0,,,
80:01283,80:01283,"CHUIGNOLLES - ABRI ECOLE","",49.90046,2.72476,,,0,,,
80:01290,80:01290,"CITERNES - FACE AU 68 RUE D'AIRAINES","",49.98092,1.83125,,,0,,,
80:01293,80:01293,"CITERNES - ECOLE","",49.98311,1.82415,,,0,,,
80:01296,80:01296,"CIZANCOURT - MAIRIE","",49.84546,2.92195,,,0,,,
80:01299,80:01299,"CLAIRY-SAULCHOIX - ECOLE","",49.85643,2.17882,,,0,,,
80:01304,80:01304,"COCQUEREL - MAIRIE","",50.04359,1.94886,,,0,,,
80:01310,80:01310,"COIGNEUX - ABRI CENTRE","",50.13035,2.55038,,,0,,,
80:01316,80:01316,"COISY - RUE MANON LESCAUT","",49.96047,2.32731,,,0,,,
80:01319,80:01319,"COLINCAMPS - CENTRE","",50.10033,2.60234,,,0,,,
80:01324,80:01324,"CONDE-FOLIE - MAIRIE","",50.01004,2.01292,,,0,,,
80:01332,80:01332,"CONTALMAISON - PLACE","",50.0229,2.73072,,,0,,,
80:01339,80:01339,"CONTEVILLE - SALLE DES FETES","",50.17877,2.07453,,,0,,,
80:01341,80:01341,"TROIS-RIVIERES - CENTRE (CONTOIRE)","",49.72089,2.55709,,,0,,,
80:01345,80:01345,"TROIS-RIVIERES - MAIRIE (CONTOIRE)","",49.72187,2.55455,,,0,,,
80:01346,80:01346,"TROIS-RIVIERES - LE HAMEL-S. DES FETES (CONTOIRE)","",49.71808,2.53891,,,0,,,
80:01350,80:01350,"CONTRE - ENTRE 2 PONTS","",49.74844,2.09702,,,0,,,
80:01356,80:01356,"CONTY - RUE HENRI DUNANT","",0.0,0.0,,,0,,,
80:01357,80:01357,"CONTY - COLLEGE JULES FERRY","",49.73511,2.14954,,,0,,,
80:01359,80:01359,"CONTY - ECOLE PRIVEE JEANNE D'ARC","",49.74749,2.14827,,,0,,,
80:01360,80:01360,"CONTY - WAILLY - R.D. 8 MOULIN","",0.0,0.0,,,0,,,
80:01362,80:01362,"CONTY - (LUZIERES) RTE DE MONSURES","",49.72492,2.15384,,,0,,,
80:01371,80:01371,"CORBIE - COLLEGE EUGENE LEFEBVRE","",49.91341,2.50914,,,0,,,
80:01372,80:01372,"CORBIE - COLLEGE - LYCEE SAINTE COLETTE","",49.9091,2.5094,,,0,,,
80:01376,80:01376,"COTTENCHY - CENTRE-SALLE DES FETES","",49.80953,2.38437,,,0,,,
80:01385,80:01385,"COULLEMELLE - PLACE","",49.66847,2.42465,,,0,,,
80:01387,80:01387,"COULONVILLERS - PLACE DU 11 NOVEMBRE 1918","",50.14225,2.00569,,,0,,,
80:01388,80:01388,"COULONVILLERS - LES 3 CANTONS","",50.16704,2.0117,,,0,,,
80:01389,80:01389,"COULONVILLERS - HANCHY","",50.1644,2.01409,,,0,,,
80:01390,80:01390,"COULONVILLERS - LES QUATRE SAISONS","",50.14384,2.02822,,,0,,,
80:01392,80:01392,"COURCELETTE - CENTRE","",50.05868,2.74785,,,0,,,
80:01396,80:01396,"COURCELETTE - ECOLE","",50.05881,2.74779,,,0,,,
80:01400,80:01400,"COURCELLES-AU-BOIS - RUE DE SAILLY","",50.10354,2.5838,,,0,,,
80:01404,80:01404,"COURCELLES-SOUS-MOYENCOURT - CENTRE","",0.0,0.0,,,0,,,
80:01405,80:01405,"COURCELLES-SOUS-THOIX - 15 GRANDE RUE","",49.72303,2.07939,,,0,,,
80:01408,80:01408,"COURTEMANCHE - CENTRE","",49.6617,2.53841,,,0,,,
80:01412,80:01412,"CRAMONT - MAIRIE","",50.14738,2.05441,,,0,,,
80:01420,80:01420,"CRECY-EN-PONTHIEU - MARCHEVILLE - CENTRE","",50.22043,1.89597,,,0,,,
80:01423,80:01423,"CRECY-EN-PONTHIEU - CENTRE","",50.25206,1.88267,,,0,,,
80:01427,80:01427,"CREMERY - CENTRE","",49.74145,2.82175,,,0,,,
80:01429,80:01429,"CREMERY - TRANSFORMATEUR","",49.74151,2.82171,,,0,,,
80:01431,80:01431,"CRESSY-OMENCOURT - ABRI RD","",49.72231,2.91264,,,0,,,
80:01438,80:01438,"CROIX-MOLIGNEAUX - PLACE DE LA MAIRIE","",49.81558,3.00288,,,0,,,
80:01451,80:01451,"LE CROTOY - SAINT FIRMIN - EGLISE","",50.26168,1.62585,,,0,,,
80:01456,80:01456,"CROUY-SAINT-PIERRE - ST PIERRE A GOUY - MONUMENT AUX M","",49.95322,2.1213,,,0,,,
80:01459,80:01459,"CROUY-SAINT-PIERRE - CENTRE","",49.96951,2.08697,,,0,,,
80:01463,80:01463,"CROUY-SAINT-PIERRE - ABRI R.D. 3","",49.96812,2.08515,,,0,,,
80:01465,80:01465,"CURCHY - DRESLINCOURT","",49.7894,2.87905,,,0,,,
80:01469,80:01469,"CURCHY - PASSAGE A NIVEAU","",49.78223,2.86511,,,0,,,
80:01478,80:01478,"CURLU - CENTRE","",49.96475,2.81685,,,0,,,
80:01487,80:01487,"DAMERY - EGLISE","",49.73185,2.74386,,,0,,,
80:01490,80:01490,"DANCOURT-POPINCOURT - POPINCOURT - ANCIEN CAFE","",49.66352,2.73316,,,0,,,
80:01491,80:01491,"DANCOURT-POPINCOURT - POPINCOURT - CENTRE","",49.66175,2.73679,,,0,,,
80:01492,80:01492,"DANCOURT-POPINCOURT - ECOLE","",49.66619,2.73127,,,0,,,
80:01499,80:01499,"DAOURS - PÔLE SANTE","",49.90011,2.44078,,,0,,,
80:01501,80:01501,"DAOURS - EGLISE","",49.90153,2.44884,,,0,,,
80:01508,80:01508,"DARGNIES - PLACE JEAN MOULIN","",50.04238,1.52632,,,0,,,
80:01510,80:01510,"DAVENESCOURT - EGLISE","",49.70915,2.59658,,,0,,,
80:01513,80:01513,"DAVENESCOURT - RUE DU FOUR","",49.70873,2.59629,,,0,,,
80:01515,80:01515,"DAVENESCOURT - RUE DE LA GARE","",49.70603,2.60394,,,0,,,
80:01517,80:01517,"DAVENESCOURT - MAIRIE ECOLE","",49.70983,2.59739,,,0,,,
80:01525,80:01525,"DERNANCOURT - RUE DE LA LIBERATION","",49.97965,2.63764,,,0,,,
80:01526,80:01526,"DERNANCOURT - RUE DE BELGIQUE","",49.97518,2.63033,,,0,,,
80:01531,80:01531,"DEVISE - PLACE","",49.85725,3.00718,,,0,,,
80:01533,80:01533,"DOINGT-FLAMICOURT - FLAMICOURT - 12 RUE JULES FERRY","",49.92508,2.9422,,,0,,,
80:01534,80:01534,"DOINGT-FLAMICOURT - DOINGT-PL. WILLIAM POIVRE ECOLE","",49.92263,2.96646,,,0,,,
80:01537,80:01537,"DOMART-EN-PONTHIEU - L'ETANG","",50.07296,2.131,,,0,,,
80:01538,80:01538,"DOMART-EN-PONTHIEU - PLACE DES HALLES","",50.07357,2.12591,,,0,,,
80:01550,80:01550,"DOMART-SUR-LA-LUCE - ECOLE","",49.82043,2.48271,,,0,,,
80:01552,80:01552,"DOMESMONT - CENTRE","",50.12132,2.14796,,,0,,,
80:01555,80:01555,"DOMINOIS - MAIRIE","",50.33192,1.85311,,,0,,,
80:01560,80:01560,"DOMLEGER-LONGVILLERS - DOMLEGER - RUE DORION","",50.15961,2.08585,,,0,,,
80:01569,80:01569,"DOMMARTIN - ECOLE","",49.79988,2.39087,,,0,,,
80:01573,80:01573,"DOMPIERRE-BECQUINCOURT - PLACE THELLIER","",49.9068,2.80747,,,0,,,
80:01574,80:01574,"DOMPIERRE-BECQUINCOURT - SUCRERIE","",49.90429,2.79076,,,0,,,
80:01575,80:01575,"DOMPIERRE-BECQUINCOURT - BECQUINCOURT","",49.90922,2.81373,,,0,,,
80:01578,80:01578,"DOMPIERRE-BECQUINCOURT - ECOLE","",49.90628,2.80771,,,0,,,
80:01582,80:01582,"DOMPIERRE-SUR-AUTHIE - RAPECHY","",50.30835,1.92734,,,0,,,
80:01583,80:01583,"DOMPIERRE-SUR-AUTHIE - VOISIN","",50.29678,1.92593,,,0,,,
80:01584,80:01584,"DOMPIERRE-SUR-AUTHIE - WADICOURT - RUE DE LIGESCOURT","",50.26892,1.90442,,,0,,,
80:01585,80:01585,"DOMPIERRE-SUR-AUTHIE - CENTRE","",50.30345,1.91636,,,0,,,
80:01586,80:01586,"DOMPIERRE-SUR-AUTHIE - FERME DE WATTEGLISE","",50.27437,1.8822,,,0,,,
80:01596,80:01596,"DOMQUEUR - LE PLOUY - PLACE","",50.11356,2.03729,,,0,,,
80:01597,80:01597,"DOMQUEUR - MAIRIE","",50.11393,2.04848,,,0,,,
80:01608,80:01608,"DOMVAST - CENTRE","",50.19822,1.92061,,,0,,,
80:01609,80:01609,"DOUDELAINVILLE - RUE DU 11 NOVEMBRE","",50.00173,1.77038,,,0,,,
