CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;GeoPoint;GeoShape
87343160;Beuvrages;N;O;267000;1;043+841;BEUVRAGES;NORD;3215;292f9faa-dfbc-11e3-a2ff-01a464e0362d;736004,6434;7032714,403;3,505607038;50,3910163;50.39101629880019, 3.505607038499412;50.39101629785915, 3.505607038499411;"{""coordinates"":[3.505607038499411,50.39101629785915],""type"":""Point""}"
87342584;Avion;N;O;301000;1;208+697;AVION;PAS-DE-CALAIS;3033;d9b98278-6667-11e3-89ff-01f464e0362d;688145,6879;7034327,23;2,833482135;50,40641774;50.40641774322604, 2.83348213523712;50.40641774228515, 2.8334821352371193;"{""coordinates"":[2.833482135237119,50.40641774228515],""type"":""Point""}"
87723742;St-Marcel-en-Dombes;N;O;886000;1;030+998;SAINT-MARCEL;AIN;6564;e13bfb80-19bf-11e5-a6ff-01fc64e0362d;853203,5945;6540908,433;4,977986863;45,95061361;45.95061360872407, 4.977986862920747;45.9506136077645, 4.977986862920747;"{""coordinates"":[4.977986862920747,45.9506136077645],""type"":""Point""}"
87315010;Bacouël;O;N;321000;1;012+179;BACOUEL-SUR-SELLE;SOMME;80975;e54354d8-6667-11e3-a7ff-01f464e0362d;641931,8628;6970609,751;2,193484241;49,83164197;49.83164196675783, 2.193484241391459;49.83164196581094, 2.193484241391458;"{""coordinates"":[2.193484241391458,49.83164196581094],""type"":""Point""}"
87116665;Mareuil-sur-Ourcq;N;O;072000;1;073+709;MAREUIL-SUR-OURCQ;OISE;5361;e1a4e43e-19bf-11e5-a6ff-01fc64e0362d;705524,762;6892875,329;3,075701655;49,13564457;49.13564457102928, 3.0757016547771094;49.135644570075414, 3.075701654777109;"{""coordinates"":[3.075701654777109,49.135644570075414],""type"":""Point""}"
87271585;Ormoy-Villers;O;O;229000;1;055+618;ORMOY-VILLERS;OISE;5872;d9e56c66-6667-11e3-89ff-01f464e0362d;688158,145;6900056,812;2,837537695;49,20012433;49.2001243320424, 2.8375376950381224;49.20012433108915, 2.837537695038121;"{""coordinates"":[2.837537695038121,49.20012433108915],""type"":""Point""}"
87313395;Poix-de-Picardie;O;O;321000;1;030+286;POIX-DE-PICARDIE;SOMME;6038;294db8d6-dfbc-11e3-a2ff-01a464e0362d;627195,8987;6964799,612;1,989866923;49,77792279;49.777922790961775, 1.9898669231650168;49.77792279001433, 1.9898669231650146;"{""coordinates"":[1.989866923165015,49.77792279001433],""type"":""Point""}"
87281402;Coudekerque-Branche;O;O;304000;1;001+445;COUDEKERQUE-BRANCHE;NORD;3829;d9c9e1d4-6667-11e3-89ff-01f464e0362d;655971,1088;7102888,716;2,37390055;51,0201766;51.02017660292432, 2.3739005495426575;51.02017660199013, 2.3739005495426566;"{""coordinates"":[2.373900549542657,51.02017660199013],""type"":""Point""}"
87741074;Culoz;O;O;890000;1;101+344;CULOZ;AIN;3903;d9984df0-6667-11e3-89ff-01f464e0362d;915639,8346;6530859,653;5,778956896;45,84323198;45.84323198229851, 5.778956896160888;45.84323198133851, 5.778956896160887;"{""coordinates"":[5.778956896160887,45.84323198133851],""type"":""Point""}"
87313742;Feuquières-Broquiers;N;O;325000;1;119+677;FEUQUIÈRES;OISE;4146;e1a97e12-19bf-11e5-a6ff-01fc64e0362d;615548,1461;6951224,248;1,831068319;49,65451313;49.65451312832422, 1.8310683185775218;49.6545131273755, 1.83106831857752;"{""coordinates"":[1.83106831857752,49.6545131273755],""type"":""Point""}"
87313874;Amiens;O;O;311000;1;130+563;AMIENS;SOMME;2865;d9b0d438-6667-11e3-89ff-01f464e0362d;650325,274;6977017,282;2,309276494;49,88991716;49.88991715802339, 2.3092764940777912;49.8899171570771, 2.3092764940777903;"{""coordinates"":[2.30927649407779,49.8899171570771],""type"":""Point""}"
87723718;Les Échets;N;O;886000;1;020+726;MIRIBEL;AIN;5068;e02b2674-19bf-11e5-82ff-01fc64e0362d;848200,9929;6532330,17;4,91074527;45,87449954;45.87449953647197, 4.9107452696700085;45.87449953551212, 4.910745269670009;"{""coordinates"":[4.910745269670009,45.87449953551212],""type"":""Point""}"
87281071;Calais-Fréthun;N;O;216000;1;112+645;FRÉTHUN;PAS-DE-CALAIS;80925;c0bf8774-f312-11e3-90ff-015864e0362d;616228,8544;7090121,751;1,811555403;50,90157079;50.9015707880651, 1.811555402785079;50.90157078712958, 1.8115554027850775;"{""coordinates"":[1.811555402785078,50.90157078712958],""type"":""Point""}"
87286419;Wavrin;N;O;289000;1;015+876;WAVRIN;NORD;7350;d9e0d024-6667-11e3-89ff-01f464e0362d;695431,5641;7053000,075;2,935613087;50,57412319;50.57412319182417, 2.9356130867826216;50.574123190885096, 2.9356130867826207;"{""coordinates"":[2.935613086782621,50.574123190885096],""type"":""Point""}"
87313064;Méricourt-Ribemont;N;O;272000;1;146+837;MÉRICOURT-L'ABBÉ;SOMME;5456;29a41b38-dfbc-11e3-a2ff-01a464e0362d;669358,5933;6984215,956;2,573385901;49,95579057;49.955790569210116, 2.5733859006207545;49.95579056826448, 2.573385900620753;"{""coordinates"":[2.573385900620753,49.95579056826448],""type"":""Point""}"
87313106;Picquigny;N;O;311000;1;144+672;PICQUIGNY;SOMME;5994;2910aaac-dfbc-11e3-a2ff-01a464e0362d;638456,3727;6983393,776;2,143290024;49,94614978;49.94614977548918, 2.1432900237355894;49.94614977454346, 2.143290023735588;"{""coordinates"":[2.143290023735588,49.94614977454346],""type"":""Point""}"
87317164;Montreuil-sur-Mer;N;O;308000;1;123+153;MONTREUIL;PAS-DE-CALAIS;5653;d9953c40-6667-11e3-89ff-01f464e0362d;612474,6861;7041675,921;1,769017905;50,46637342;50.46637341957389, 1.769017904748211;50.46637341863365, 1.7690179047482097;"{""coordinates"":[1.76901790474821,50.46637341863365],""type"":""Point""}"
87342287;Thiennes;N;O;301000;1;253+225;THIENNES;NORD;6970;2999a3ea-dfbc-11e3-a2ff-01a464e0362d;662628,0109;7061791,615;2,472464195;50,65191957;50.65191956984205, 2.4724641947530226;50.6519195689038, 2.4724641947530217;"{""coordinates"":[2.472464194753022,50.6519195689038],""type"":""Point""}"
87316687;Le Haut-Banc;N;O;314000;1;273+172;FERQUES;PAS-DE-CALAIS;4944;d9701010-6667-11e3-89ff-01f464e0362d;613281,7897;7080650,453;1,771842361;50,81620718;50.816207183094804, 1.771842360994606;50.816207182158365, 1.7718423609946046;"{""coordinates"":[1.771842360994605,50.816207182158365],""type"":""Point""}"
87286435;Don-Sainghin;O;O;289000;1;018+947;SAINGHIN-EN-WEPPES;NORD;3984;d9dc9868-6667-11e3-89ff-01f464e0362d;693864,0054;7050477,853;2,913559058;50,55147231;50.551472314779616, 2.913559057969857;50.55147231384028, 2.9135590579698567;"{""coordinates"":[2.913559057969857,50.55147231384028],""type"":""Point""}"
87276774;Ourscamps;N;O;242000;1;100+764;PIMPREZ;OISE;5894;29a06582-dfbc-11e3-a2ff-01a464e0362d;696658,6186;6937201,25;2,953860662;49,53410484;49.53410484180841, 2.9538606617886205;49.53410484085848, 2.9538606617886196;"{""coordinates"":[2.95386066178862,49.53410484085848],""type"":""Point""}"
87317123;Wimille-Wimereux;N;O;314000;1;259+539;WIMILLE;PAS-DE-CALAIS;7358;d997be86-6667-11e3-89ff-01f464e0362d;602017,7113;7075037,513;1,613739796;50,76418087;50.764180866760626, 1.6137397960702673;50.76418086582361, 1.6137397960702655;"{""coordinates"":[1.613739796070266,50.76418086582361],""type"":""Point""}"
87281527;Lumbres;O;N;310000;1;081+271;LUMBRES;PAS-DE-CALAIS;5267;292d2dac-dfbc-11e3-a2ff-01a464e0362d;637695,5506;7067441,418;2,119656585;50,70062277;50.700622768538665, 2.119656584832316;50.70062276760096, 2.1196565848323146;"{""coordinates"":[2.119656584832315,50.70062276760096],""type"":""Point""}"
87286039;Lille-St-Sauveur;O;N;277100;1;001+040;LILLE;NORD;5174;e54a2e44-6667-11e3-a7ff-01f464e0362d;705217,0294;7058747,104;3,073603598;50,62569603;50.62569602718498, 3.0736035975081744;50.62569602624646, 3.073603597508173;"{""coordinates"":[3.073603597508173,50.62569602624646],""type"":""Point""}"
87342279;Isbergues;O;O;294000;1;054+269;ISBERGUES;PAS-DE-CALAIS;4498;e03acc04-19bf-11e5-82ff-01fc64e0362d;661930,0174;7057569,821;2,463017016;50,61399066;50.61399065500684, 2.463017016054724;50.61399065406818, 2.463017016054723;"{""coordinates"":[2.463017016054723,50.61399065406818],""type"":""Point""}"
87342048;Achiet;N;O;272000;1;173+959;ACHIET-LE-GRAND;PAS-DE-CALAIS;2800;e14bcbec-19bf-11e5-a6ff-01fc64e0362d;684297,7539;7003789,696;2,780622102;50,13214093;50.13214093061863, 2.780622102331761;50.13214092967486, 2.78062210233176;"{""coordinates"":[2.78062210233176,50.13214092967486],""type"":""Point""}"
87281451;Renescure;N;O;295000;1;058+389;RENESCURE;NORD;6233;d9d19624-6667-11e3-89ff-01f464e0362d;655605,3338;7070763,851;2,372330558;50,73196874;50.73196874003682, 2.372330558433976;50.73196873909944, 2.372330558433975;"{""coordinates"":[2.372330558433975,50.73196873909944],""type"":""Point""}"
87287250;Lille-Porte-de-Douai;N;O;289000;1;004+347;LILLE;NORD;5173;e18b3758-19bf-11e5-a6ff-01fc64e0362d;705337,5872;7057229,659;3,075284055;50,61207675;50.61207675491873, 3.075284054981672;50.61207675398008, 3.075284054981671;"{""coordinates"":[3.075284054981671,50.61207675398008],""type"":""Point""}"
87313197;Montières;O;N;305000;1;004+504;AMIENS;SOMME;5619;d9711bb8-6667-11e3-89ff-01f464e0362d;647131,9999;6979237,553;2,264589213;49,90960245;49.90960244530869, 2.264589213285633;49.9096024443626, 2.264589213285632;"{""coordinates"":[2.264589213285632,49.9096024443626],""type"":""Point""}"
87295022;Recquignies;O;O;242000;1;234+288;RECQUIGNIES;NORD;6211;294394c8-dfbc-11e3-a2ff-01a464e0362d;774529,4646;7021176,004;4,044414593;50,28403349;50.28403349483933, 4.0444145927958415;50.28403349389714, 4.044414592795842;"{""coordinates"":[4.044414592795842,50.28403349389714],""type"":""Point""}"
87286849;Lesquin;N;O;267000;1;006+352;LESQUIN;NORD;5136;e15bddba-19bf-11e5-a6ff-01fc64e0362d;708423,4108;7054773,393;3,118755929;50,58999849;50.589998491922394, 3.1187559292747866;50.58999849098349, 3.118755929274786;"{""coordinates"":[3.118755929274786,50.58999849098349],""type"":""Point""}"
87745240;Chevry;O;N;891000;1;165+724;CHEVRY;AIN;72646;d941e70e-6667-11e3-89ff-01f464e0362d;933987,8116;6580095,651;6,039598081;46,28021019;46.280210190718094, 6.0395980805140805;46.28021018975994, 6.039598080514082;"{""coordinates"":[6.039598080514082,46.28021018975994],""type"":""Point""}"
87343004;Valenciennes;O;O;267000;1;047+380;VALENCIENNES;NORD;7085;d9e327a4-6667-11e3-89ff-01f464e0362d;736942,165;7029930,032;3,518515366;50,3659654;50.3659654003862, 3.518515366298679;50.36596539944489, 3.5185153662986783;"{""coordinates"":[3.518515366298678,50.36596539944489],""type"":""Point""}"
87345033;Loos-en-Gohelle;N;O;301000;1;214+040;LENS;PAS-DE-CALAIS;5229;298aec3a-dfbc-11e3-a2ff-01a464e0362d;685213,2439;7037832,169;2,792160591;50,43781911;50.437819114223956, 2.7921605909653078;50.43781911328341, 2.792160590965307;"{""coordinates"":[2.792160590965307,50.43781911328341],""type"":""Point""}"
87317578;Marck;O;N;304000;1;036+475;MARCK;PAS-DE-CALAIS;5355;e55332f0-6667-11e3-a7ff-01f464e0362d;626224,8192;7094870,564;1,95245471;50,94543435;50.94543435472032, 1.952454709932628;50.945434353785295, 1.9524547099326266;"{""coordinates"":[1.952454709932627,50.945434353785295],""type"":""Point""}"
87313577;Mouy-Bury;N;O;316000;1;065+982;MOUY;OISE;5704;d991c0ca-6667-11e3-89ff-01f464e0362d;651028,5929;6913649,005;2,326570137;49,32054635;49.32054635326035, 2.3265701373743033;49.3205463523083, 2.326570137374302;"{""coordinates"":[2.326570137374302,49.3205463523083],""type"":""Point""}"
87295220;Le Cateau;O;O;242000;1;189+709;LE CATEAU-CAMBRÉSIS;NORD;4920;293048c4-dfbc-11e3-a2ff-01a464e0362d;738711,5683;6999348,472;3,540412091;50,09126148;50.09126147749306, 3.5404120906560985;50.091261476548844, 3.540412090656098;"{""coordinates"":[3.540412090656098,50.091261476548844],""type"":""Point""}"
87286856;Annappes;N;O;269000;1;006+300;VILLENEUVE-D'ASCQ;NORD;2895;c12a711a-f312-11e3-90ff-015864e0362d;710373,9514;7058440,082;3,146351026;50,62287623;50.622876232702744, 3.1463510262416383;50.62287623176419, 3.1463510262416374;"{""coordinates"":[3.146351026241637,50.62287623176419],""type"":""Point""}"
87317503;Feuquières-Fressenneville;N;O;323000;1;196+778;FEUQUIÈRES-EN-VIMEU;SOMME;4147;d96d097c-6667-11e3-89ff-01f464e0362d;598886,1648;6997018,572;1,589163841;50,06341295;50.06341295024145, 1.5891638413237903;50.06341294929695, 1.589163841323789;"{""coordinates"":[1.589163841323789,50.06341294929695],""type"":""Point""}"
87743708;Leyment;O;N;890000;1;046+511;LEYMENT;AIN;5148;c0ea3aee-f312-11e3-90ff-015864e0362d;877032,2437;6539980,742;5,285127971;45,93647117;45.93647117289702, 5.285127971080204;45.9364711719374, 5.285127971080204;"{""coordinates"":[5.285127971080204,45.9364711719374],""type"":""Point""}"
87342188;Maroeuil;O;O;307000;1;201+953;MAROEUIL;PAS-DE-CALAIS;5378;d9b2f70a-6667-11e3-89ff-01f464e0362d;678481,4277;7025003,85;2,698229528;50,32245805;50.32245804818262, 2.6982295283486724;50.32245804724086, 2.698229528348671;"{""coordinates"":[2.698229528348671,50.32245804724086],""type"":""Point""}"
87743716;Ambérieu;O;O;890000;1;051+453;AMBERIEU-EN-BUGEY;AIN;2856;d94a58fc-6667-11e3-89ff-01f464e0362d;881409,9468;6542036,81;5,342389582;45,95382302;45.95382301988311, 5.342389581729003;45.95382301892354, 5.3423895817290035;"{""coordinates"":[5.342389581729003,45.95382301892354],""type"":""Point""}"
87345264;Pont-à-Vendin;O;O;287100;1;000+990;VENDIN-LE-VIEIL;PAS-DE-CALAIS;6055;d9dd1c14-6667-11e3-89ff-01f464e0362d;691350,1893;7042631,571;2,878316011;50,48101596;50.48101595672629, 2.878316010976143;50.48101595578619, 2.8783160109761416;"{""coordinates"":[2.878316010976142,50.48101595578619],""type"":""Point""}"
87272013;Jaux;N;O;242000;1;078+157;JAUX;OISE;4517;d992d536-6667-11e3-89ff-01f464e0362d;683827,296;6920835,59;2,777317697;49,38681747;49.38681747171979, 2.777317697312345;49.386817470768406, 2.7773176973123443;"{""coordinates"":[2.777317697312344,49.386817470768406],""type"":""Point""}"
87345264;Pont-à-Vendin;O;O;286000;1;217+255;VENDIN-LE-VIEIL;PAS-DE-CALAIS;6055;d9dd1c14-6667-11e3-89ff-01f464e0362d;691418,7908;7041765,142;2,879299715;50,47323958;50.473239582653136, 2.8792997145510664;50.473239581712974, 2.8792997145510655;"{""coordinates"":[2.879299714551065,50.473239581712974],""type"":""Point""}"
87317198;Beaurainville;N;O;308000;1;112+799;BEAURAINVILLE;PAS-DE-CALAIS;3139;29893d12-dfbc-11e3-a2ff-01a464e0362d;621388,2567;7036685,456;1,89534555;50,42276363;50.42276362998072, 1.8953455498154963;50.42276362904001, 1.8953455498154952;"{""coordinates"":[1.895345549815495,50.42276362904001],""type"":""Point""}"
87345538;Cambrai-Annexe;O;N;250000;1;205+794;CAMBRAI;NORD;3461;2951130c-dfbc-11e3-a2ff-01a464e0362d;718253,2676;7008757,511;3,255242634;50,17668425;50.17668424992567, 3.2552426343355783;50.17668424898236, 3.255242634335577;"{""coordinates"":[3.255242634335577,50.17668424898236],""type"":""Point""}"
87343319;Raismes;O;O;262000;1;244+381;RAISMES;NORD;6198;e0215efc-19bf-11e5-82ff-01fc64e0362d;734096,1333;7032591,841;3,478796397;50,39002283;50.390022831956706, 3.478796397466136;50.39002283101564, 3.4787963974661356;"{""coordinates"":[3.478796397466136,50.39002283101564],""type"":""Point""}"
87317305;Les Fontinettes;N;O;314000;1;292+660;CALAIS;PAS-DE-CALAIS;5074;e1b83a6a-19bf-11e5-a6ff-01fc64e0362d;618909,0688;7094554,13;1,848656798;50,94168253;50.94168252974406, 1.8486567979601045;50.94168252880898, 1.8486567979601034;"{""coordinates"":[1.848656797960103,50.94168252880898],""type"":""Point""}"
87743716;Ambérieu;O;O;889000;1;000+000;AMBERIEU-EN-BUGEY;AIN;2856;d94a58fc-6667-11e3-89ff-01f464e0362d;881390,6769;6542030,386;5,342138452;45,95377034;45.95377034056717, 5.342138452341193;45.953770339607615, 5.342138452341193;"{""coordinates"":[5.342138452341193,45.953770339607615],""type"":""Point""}"
87741504;Virieu-le-Grand-Belley;N;O;890000;1;089+817;VIRIEU-LE-GRAND;AIN;7297;d9c5f224-6667-11e3-89ff-01f464e0362d;905981,1214;6531195,006;5,65472598;45,84924199;45.84924199087159, 5.654725980428987;45.849241989911626, 5.654725980428988;"{""coordinates"":[5.654725980428988,45.849241989911626],""type"":""Point""}"
87286427;La Fontaine;N;O;289000;1;017+144;WAVRIN;NORD;4668;299a619c-dfbc-11e3-a2ff-01a464e0362d;694726,5264;7052001,451;2,925689632;50,56515487;50.56515486976472, 2.9256896322369736;50.56515486882554, 2.9256896322369723;"{""coordinates"":[2.925689632236972,50.56515486882554],""type"":""Point""}"
87317115;Pont-de-Briques;N;O;311000;1;248+361;ISQUES;PAS-DE-CALAIS;6064;e17c0226-19bf-11e5-a6ff-01fc64e0362d;602776,4928;7065960,973;1,626706055;50,68286788;50.682867875823796, 1.6267060552172088;50.682867874885886, 1.6267060552172072;"{""coordinates"":[1.626706055217207,50.682867874885886],""type"":""Point""}"
87343418;Prouvy-Thiant;O;O;254000;1;235+359;PROUVY;NORD;6160;d9bd1844-6667-11e3-89ff-01f464e0362d;732757,4605;7024367,033;3,459326619;50,31625428;50.31625428283117, 3.459326618700148;50.31625428188933, 3.4593266187001475;"{""coordinates"":[3.459326618700147,50.31625428188933],""type"":""Point""}"
87723544;Beynost;N;O;890000;1;020+966;BEYNOST;AIN;3219;d9b448d0-6667-11e3-89ff-01f464e0362d;855764,7185;6528001,47;5,006804792;45,83384252;45.8338425231017, 5.006804792443363;45.83384252214167, 5.006804792443362;"{""coordinates"":[5.006804792443362,45.83384252214167],""type"":""Point""}"
87286096;Haubourdin;O;O;289000;1;010+572;HAUBOURDIN;NORD;4414;29daa630-dfbc-11e3-a2ff-01a464e0362d;699263,4225;7056621,694;2,98961206;50,60664292;50.60664291744003, 2.9896120598861304;50.60664291650129, 2.989612059886129;"{""coordinates"":[2.989612059886129,50.60664291650129],""type"":""Point""}"
87223263;Lille-Europe;N;O;216000;1;011+741;LILLE;NORD;5171;29a53f06-dfbc-11e3-a2ff-01a464e0362d;705339,9755;7060271,081;3,075358681;50,63937158;50.63937158035179, 3.075358680700009;50.6393715794134, 3.075358680700008;"{""coordinates"":[3.075358680700008,50.6393715794134],""type"":""Point""}"
87276865;Rethondes;O;N;317000;1;069+597;COMPIEGNE;OISE;6238;d9858e90-6667-11e3-89ff-01f464e0362d;693477,4738;6924089,017;2,910140021;49,41623209;49.41623209282717, 2.9101400208421095;49.41623209187607, 2.9101400208421087;"{""coordinates"":[2.910140020842109,49.41623209187607],""type"":""Point""}"
87287417;Lomme (MIN);O;N;292000;1;016+700;LILLE;NORD;8090;e548c9e8-6667-11e3-a7ff-01f464e0362d;700485,2444;7060402,132;3,006848017;50,64057033;50.64057033395417, 3.006848017428568;50.640570333015816, 3.0068480174285677;"{""coordinates"":[3.006848017428568,50.640570333015816],""type"":""Point""}"
87342204;Fouquereuil;O;O;301000;1;232+379;FOUQUEREUIL;PAS-DE-CALAIS;4214;d9ba3a36-6667-11e3-89ff-01f464e0362d;672122,1084;7047645,702;2,60747108;50,52546052;50.52546051723512, 2.6074710798291245;50.5254605162955, 2.6074710798291236;"{""coordinates"":[2.607471079829124,50.5254605162955],""type"":""Point""}"
87316067;Buire-sur-l'Ancre;N;O;272000;1;148+983;BUIRE-SUR-L'ANCRE;SOMME;3436;29e50a1e-dfbc-11e3-a2ff-01a464e0362d;671236,365;6985247,175;2,599456444;49,96514173;49.96514173113135, 2.5994564439377417;49.96514173018581, 2.599456443937741;"{""coordinates"":[2.599456443937741,49.96514173018581],""type"":""Point""}"
87342410;Cuinchy;O;O;289000;1;032+051;CUINCHY;PAS-DE-CALAIS;3900;c0e21650-f312-11e3-90ff-015864e0362d;681797,2736;7047239,415;2,74371761;50,5221706;50.52217060298634, 2.7437176099048504;50.52217060204671, 2.743717609904849;"{""coordinates"":[2.743717609904849,50.52217060204671],""type"":""Point""}"
87281428;Audruicq;N;O;295000;1;086+881;AUDRUICQ;PAS-DE-CALAIS;8023;e140c3f0-19bf-11e5-a6ff-01fc64e0362d;634966,1491;7086940,619;2,077877021;50,87528234;50.875282338286695, 2.0778770206226334;50.87528233735088, 2.077877020622632;"{""coordinates"":[2.077877020622632,50.87528233735088],""type"":""Point""}"
87723759;Villars-les-Dombes;O;O;886000;1;038+142;VILLARS-LES-DOMBES;AIN;7222;d9dabfaa-6667-11e3-89ff-01f464e0362d;856947,3863;6546961,365;5,028308326;46,00424713;46.00424712787144, 5.028308326099552;46.004247126912084, 5.028308326099551;"{""coordinates"":[5.028308326099551,46.004247126912084],""type"":""Point""}"
87743351;Nurieux;O;O;884000;1;033+466;NURIEUX-VOLOGNAT;AIN;5841;d9b381e6-6667-11e3-89ff-01f464e0362d;895364,1084;6568035,067;5,533214676;46,18394454;46.183944541283616, 5.533214675860809;46.18394454032505, 5.533214675860809;"{""coordinates"":[5.533214675860809,46.18394454032505],""type"":""Point""}"
87286757;Roubaix-Wattrelos;O;N;268000;1;271+519;ROUBAIX;NORD;6311;e54a641c-6667-11e3-a7ff-01f464e0362d;714436,1105;7065995,658;3,203933202;50,69059866;50.69059866394671, 3.203933202349686;50.69059866300889, 3.2039332023496847;"{""coordinates"":[3.203933202349685,50.69059866300889],""type"":""Point""}"
87286757;Roubaix-Wattrelos;O;N;271000;1;016+926;ROUBAIX;NORD;6311;e54a641c-6667-11e3-a7ff-01f464e0362d;714453,6001;7065961,277;3,204179014;50,69028974;50.69028973929999, 3.20417901400531;50.69028973836216, 3.2041790140053097;"{""coordinates"":[3.20417901400531,50.69028973836216],""type"":""Point""}"
87313296;Avrechy;N;O;272000;1;072+737;AVRECHY;OISE;3038;d9b62dba-6667-11e3-89ff-01f464e0362d;657793,0872;6927453,721;2,418189674;49,44511011;49.44511010834826, 2.4181896739421935;49.44511010739744, 2.418189673942192;"{""coordinates"":[2.418189673942192,49.44511010739744],""type"":""Point""}"
87295543;Sous-le-Bois;O;O;247306;1;082+456;MAUBEUGE;NORD;6885;d9c7aa06-6667-11e3-89ff-01f464e0362d;767144,7867;7019043,962;3,940584268;50,26572516;50.265725155601714, 3.940584267527209;50.265725154659336, 3.940584267527209;"{""coordinates"":[3.940584267527209,50.265725154659336],""type"":""Point""}"
87286294;Lomme;O;N;292000;1;017+194;LILLE;NORD;5201;e1c90974-19bf-11e5-a6ff-01fc64e0362d;700789,2742;7060758,72;3,011139352;50,64377009;50.64377009407773, 3.011139351510248;50.64377009313941, 3.011139351510247;"{""coordinates"":[3.011139351510247,50.64377009313941],""type"":""Point""}"
87287128;Mont-de-Terre;N;O;267000;1;002+900;LILLE;NORD;5560;d9bdf2f2-6667-11e3-89ff-01f464e0362d;706865,3539;7057832,806;3,096842871;50,61747476;50.61747476247216, 3.096842870771378;50.61747476153354, 3.0968428707713773;"{""coordinates"":[3.096842870771377,50.61747476153354],""type"":""Point""}"
87286062;Hellemmes;O;O;269000;1;004+096;LILLE;NORD;4429;d9b659f8-6667-11e3-89ff-01f464e0362d;708240,9878;7058436,268;3,116260108;50,62287384;50.62287383634239, 3.116260107935155;50.62287383540383, 3.1162601079351546;"{""coordinates"":[3.116260107935155,50.62287383540383],""type"":""Point""}"
87342246;Aubigny-en-Artois;N;O;307000;1;210+952;AUBIGNY-EN-ARTOIS;PAS-DE-CALAIS;2975;d9b95e00-6667-11e3-89ff-01f464e0362d;670979,9598;7028447,957;2,592783572;50,35307678;50.353076781809, 2.5927835715160565;50.35307678086756, 2.5927835715160557;"{""coordinates"":[2.592783571516056,50.35307678086756],""type"":""Point""}"
87286781;Cysoing;N;O;268000;1;256+488;CYSOING;NORD;3910;e041c08a-19bf-11e5-82ff-01fc64e0362d;714889,3975;7051680,611;3,209799283;50,56212001;50.56212001274801, 3.2097992831119218;50.5621200118088, 3.2097992831119218;"{""coordinates"":[3.209799283111922,50.5621200118088],""type"":""Point""}"
87281071;Calais-Fréthun;N;O;314000;1;286+892;FRÉTHUN;PAS-DE-CALAIS;80925;c0bf8774-f312-11e3-90ff-015864e0362d;616293,0859;7090124,852;1,812465843;50,90160728;50.901607278499874, 1.812465843119202;50.90160727756435, 1.8124658431192004;"{""coordinates"":[1.8124658431192,50.90160727756435],""type"":""Point""}"
87723767;Marlieux-Châtillon;N;O;886000;1;045+760;MARLIEUX;AIN;5373;d9ac00e2-6667-11e3-89ff-01f464e0362d;860262,9891;6553682,867;5,073418434;46,0639779;46.063977896289906, 5.073418433535314;46.063977895330794, 5.073418433535314;"{""coordinates"":[5.073418433535314,46.063977895330794],""type"":""Point""}"
87313601;Rochy-Condé;N;O;316000;1;080+370;ROCHY-CONDÉ;OISE;6273;29289398-dfbc-11e3-a2ff-01a464e0362d;639932,0474;6922412,08;2,172723744;49,39836432;49.398364318835135, 2.172723743537332;49.398364317883875, 2.1727237435373308;"{""coordinates"":[2.172723743537331,49.398364317883875],""type"":""Point""}"
87743120;Pont-d'Ain;N;O;883000;1;056+537;PONT-D'AIN;AIN;6059;2985e64e-dfbc-11e3-a2ff-01a464e0362d;880448,553;6553121,999;5,334213117;46,05385683;46.05385683262983, 5.334213116969928;46.05385683167069, 5.334213116969928;"{""coordinates"":[5.334213116969928,46.05385683167069],""type"":""Point""}"
87317172;Attin-Garage;O;N;308000;1;125+083;ATTIN;PAS-DE-CALAIS;8021;29671e68-dfbc-11e3-a2ff-01a464e0362d;611494,5668;7043332,962;1,754868027;50,48110783;50.48110783335011, 1.7548680265314283;50.48110783241003, 1.7548680265314267;"{""coordinates"":[1.754868026531427,50.48110783241003],""type"":""Point""}"
87313593;Villers-St-Sépulcre;O;O;316000;1;075+380;VILLERS-SAINT-SÉPULCRE;OISE;7275;d97c023c-6667-11e3-89ff-01f464e0362d;643454,9865;6918914,245;2,221714416;49,3672474;49.36724740468092, 2.2217144164543208;49.36724740372932, 2.2217144164543194;"{""coordinates"":[2.221714416454319,49.36724740372932],""type"":""Point""}"
87287292;Nortkerque;N;O;295000;1;090+712;NORTKERQUE;PAS-DE-CALAIS;5823;d9aa5264-6667-11e3-89ff-01f464e0362d;631133,3208;7087834,009;2,023379598;50,8828829;50.88288290487031, 2.023379597770227;50.8828829039346, 2.0233795977702256;"{""coordinates"":[2.023379597770226,50.8828829039346],""type"":""Point""}"
87743336;Simandre-sur-Suran;N;O;884000;1;022+351;SIMANDRE-SUR-SURAN;AIN;6859;d9d9d5d4-6667-11e3-89ff-01f464e0362d;886601,2671;6571795,815;5,421157706;46,22026786;46.220267861044405, 5.421157705901726;46.220267860085976, 5.421157705901727;"{""coordinates"":[5.421157705901727,46.220267860085976],""type"":""Point""}"
