stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
02:02134,02:02134,"LA NEUVILLE EN B.- EC. PL. MAIRIE","",49.67571,3.15092,,,0,,,
02:02135,02:02135,"BEAUMONT EN B. - HABITATION VAREN","",49.68815,3.13186,,,0,,,
02:02136,02:02136,"BEAUMONT EN B. - MAIRIE ABRI","",49.69186,3.12982,,,0,,,
02:02146,02:02146,"NIZY LE C. - ECOLE","",49.56844,4.05531,,,0,,,
02:02147,02:02147,"LOR - ABRI RUE PRINCIPALE","",49.52992,4.04561,,,0,,,
02:02148,02:02148,"AMIFONTAINE - PLACE ABRI","",49.48297,3.91577,,,0,,,
02:02149,02:02149,"AMIFONTAINE - SALLE DES FETES","",49.48297,3.91577,,,0,,,
02:02150,02:02150,"JUVINCOURT ET D - CARREFOUR ABRI","",49.44788,3.89631,,,0,,,
02:02153,02:02153,"VILLENEUVE SUR A - CES","",49.43964,3.96569,,,0,,,
02:02155,02:02155,"LA MALMAISON - FERME ROBERCHAMPS","",49.50157,4.02985,,,0,,,
02:02158,02:02158,"PROUVAIS - PLACE ABRI","",49.46337,3.97574,,,0,,,
02:02159,02:02159,"PROUVAIS - ECOLE","",49.46354,3.97613,,,0,,,
02:02160,02:02160,"VILLENEUVES/A - PREVERT-RIMBAUD","",49.43846,3.97156,,,0,,,
02:02161,02:02161,"NEUFCHATEL S/ A - PLACE","",49.43184,4.03419,,,0,,,
02:02162,02:02162,"MENNEVILLE - FACE ABRI","",49.41931,4.00695,,,0,,,
02:02163,02:02163,"AGUILCOURT - PLACE ABRI","",49.40619,3.96613,,,0,,,
02:02168,02:02168,"MARCY /S M. - ECOLE","",49.74022,3.7354,,,0,,,
02:02169,02:02169,"ERLON - ECOLE","",49.72891,3.71475,,,0,,,
02:02170,02:02170,"ERLON - SALLE COMMUNALE","",49.72737,3.71472,,,0,,,
02:02171,02:02171,"VOYENNE - ECOLE","",49.72404,3.73087,,,0,,,
02:02172,02:02172,"HAPPENCOURT - PLACE ABRI","",49.77715,3.1876,,,0,,,
02:02173,02:02173,"SERAUCOURT LE G - FACE ABRI MAIRI","",49.78113,3.21199,,,0,,,
02:02174,02:02174,"SERAUCOURT LE G -10 RUE H. POIZOT","",49.77828,3.21124,,,0,,,
02:02175,02:02175,"ARTEMPS - PLACE ECOLE ABRI","",49.76624,3.19315,,,0,,,
02:02176,02:02176,"ARTEMPS - CARREFOUR ABRI","",49.7618,3.18822,,,0,,,
02:02177,02:02177,"ST SIMON - ABRI LOTISSEMENT","",49.74597,3.18016,,,0,,,
02:02178,02:02178,"ST SIMON - AVESNE ABRI","",49.74441,3.18874,,,0,,,
02:02179,02:02179,"ST SIMON - PLACE ABRI EGLISE","",49.74361,3.17203,,,0,,,
02:02183,02:02183,"CUGNY - ABRI MAIRIE EGLISE","",49.70751,3.15511,,,0,,,
02:02193,02:02193,"FLAVY LE M. - MAIRIE","",49.7133,3.19106,,,0,,,
02:02194,02:02194,"REMIGNY - ABRI EGLISE","",49.71876,3.29049,,,0,,,
02:02195,02:02195,"CLASTRES - ABRI","",49.74558,3.23459,,,0,,,
02:02197,02:02197,"MONTESCOURT L. - 7 AV VICTOIRE","",49.73565,3.24735,,,0,,,
02:02198,02:02198,"MONTESCOURT L.-ABRI 45 AV VICTOIR","",49.73566,3.24743,,,0,,,
02:02199,02:02199,"JUSSY - ABRI 6 AVE DE LA VICTOIRE","",49.72276,3.23313,,,0,,,
02:02200,02:02200,"JUSSY - LA ROTONDE ABRI","",49.71761,3.22658,,,0,,,
02:02201,02:02201,"LEUILLY /S C. - CAFE","",49.48035,3.35865,,,0,,,
02:02204,02:02204,"TUGNY ET P. - PONT DE TUGNY","",49.75861,3.16519,,,0,,,
02:02205,02:02205,"TUGNY ET P. - LAVESNES ABRI","",49.77024,3.14693,,,0,,,
02:02206,02:02206,"BRAY ST C. - ABRI","",49.77087,3.14422,,,0,,,
02:02207,02:02207,"DURY - ECOLE","",49.74942,3.13039,,,0,,,
02:02208,02:02208,"OLLEZY - ECOLE ABRI","",49.73453,3.14395,,,0,,,
02:02209,02:02209,"ANNOIS - ABRI","",49.71911,3.1781,,,0,,,
02:02210,02:02210,"FRIERES F. - FAILLOUEL ABRI","",49.68769,3.2203,,,0,,,
02:02211,02:02211,"FRIERES F. - FRIERES EGLISE","",49.68672,3.23803,,,0,,,
02:02212,02:02212,"TUGNY ET P. - ABRI","",49.75735,3.15487,,,0,,,
02:02226,02:02226,"VESLES ET C. - ABRI","",49.67015,3.78508,,,0,,,
02:02227,02:02227,"PIERREPONT EN L - ECOLE ABRI","",49.65423,3.79257,,,0,,,
02:02228,02:02228,"MISSY LES P. - ECOLE","",49.63289,3.78553,,,0,,,
02:02229,02:02229,"GRANDLUP ET F. - ABRI","",49.65748,3.73792,,,0,,,
02:02230,02:02230,"FROIDMONT C. - COHARTILLE ECOLE","",49.67893,3.69531,,,0,,,
02:02231,02:02231,"FROIDMONT C. - FROIDMONT ABRI","",49.68599,3.70822,,,0,,,
02:02232,02:02232,"MARLE - EC. PRIM J. FERRY","",49.73855,3.77335,,,0,,,
02:02233,02:02233,"MARLE - COLLEGE","",49.73561,3.77135,,,0,,,
02:02234,02:02234,"TOULIS ET A. - ABRI","",49.69987,3.74409,,,0,,,
02:02235,02:02235,"AUTREMENCOURT - PLACE ABRI","",49.70437,3.78672,,,0,,,
02:02239,02:02239,"MARLE - ECOLE BOIS JOLI","",49.73705,3.77288,,,0,,,
02:02240,02:02240,"THIERNU - PLACE ABRI","",49.76119,3.79042,,,0,,,
02:02241,02:02241,"ROGNY - MAIRIE ABRI","",49.76903,3.81021,,,0,,,
02:02244,02:02244,"SONS ET R. - FACE 12 RUE MOULIN","",49.76135,3.67485,,,0,,,
02:02245,02:02245,"MARCY /S M. - MAIRIE","",49.73842,3.7377,,,0,,,
02:02246,02:02246,"ROGNY - PARKING RD617","",49.77251,3.80127,,,0,,,
02:02247,02:02247,"MARLE - GARE","",49.74695,3.76985,,,0,,,
02:02249,02:02249,"LA NEUVILLE B. - ABRI","",49.71341,3.83981,,,0,,,
02:02250,02:02250,"ST PIERREMONT - FACE ABRI","",49.72345,3.88049,,,0,,,
02:02252,02:02252,"BOSMONT S/ S. - FERME DU MOULIN","",49.73368,3.8473,,,0,,,
02:02253,02:02253,"CILLY - PLACE ABRI","",49.73847,3.83227,,,0,,,
02:02255,02:02255,"MONTIGNY /S M. - ABRI PL VERDUN","",49.74789,3.79121,,,0,,,
02:02257,02:02257,"LUGNY - ECOLE","",49.77806,3.80639,,,0,,,
02:02262,02:02262,"MAROLLES - ABRI PRECY A MONT","",49.18219,3.10751,,,0,,,
02:02263,02:02263,"MAROLLES - ABRI ECOLE","",49.17053,3.10371,,,0,,,
02:02265,02:02265,"MAROLLES - D 83 X D 936","",49.14981,3.10845,,,0,,,
02:02266,02:02266,"MAROLLES - VAUX PARFONDS","",49.15483,3.13423,,,0,,,
02:02267,02:02267,"MAROLLES - CHATEAU D'EAU","",49.15509,3.12397,,,0,,,
02:02268,02:02268,"MAROLLES - BOURNEVILLE","",49.15611,3.11089,,,0,,,
02:02269,02:02269,"FRIERES F. - FAILLOUEL ECOLE","",49.6888,3.21938,,,0,,,
02:02270,02:02270,"FRIERES F. - ECOLE","",49.68672,3.238,,,0,,,
02:02272,02:02272,"VIGNEUX H. - AIRE RET. HOCQUET","",49.75875,4.00338,,,0,,,
02:02273,02:02273,"VIGNEUX H. - HOCQUET EC. ABRI","",49.75164,4.00088,,,0,,,
02:02274,02:02274,"VIGNEUX H. - CARREFOUR ABRI","",49.73931,3.99018,,,0,,,
02:02275,02:02275,"AGNICOURT ET S. - ECOLE","",49.71729,3.95425,,,0,,,
02:02279,02:02279,"CHAOURSE - 1 RUE DES CHENES","",49.69748,3.99922,,,0,,,
02:02280,02:02280,"MONTCORNET - CES","",49.69118,4.02223,,,0,,,
02:02281,02:02281,"BERLISE - COLORU","",49.66017,4.10665,,,0,,,
02:02282,02:02282,"BERLISE - ECOLE","",49.66314,4.10691,,,0,,,
02:02283,02:02283,"NOIRCOURT - RUE DE BERLISE","",49.66484,4.09095,,,0,,,
02:02284,02:02284,"LE THUEL - CARREFOUR","",49.64965,4.07717,,,0,,,
02:02285,02:02285,"MONTLOUE - MAIRIE ECOLE","",49.67399,4.06992,,,0,,,
02:02286,02:02286,"SOIZE - ABRI","",49.70136,4.08266,,,0,,,
02:02287,02:02287,"VINCY REUIL E. - REUIL MONUMENT","",49.715,4.05374,,,0,,,
02:02288,02:02288,"VINCY REUIL E. - VINCY ABRI","",49.7052,4.03144,,,0,,,
02:02289,02:02289,"CHAOURSE - USINE MATT","",49.70187,4.01789,,,0,,,
02:02290,02:02290,"DIZY LE G. - EGLISE ABRI","",49.62981,4.02161,,,0,,,
02:02292,02:02292,"MONTCORNET - EP RTE DE LISLET","",49.69283,4.01818,,,0,,,
02:02293,02:02293,"VILLE B. LES D. - ABRI MAIRIE","",49.66092,3.99283,,,0,,,
02:02294,02:02294,"TAVAUX ET P. - FACE ABRI PLACE","",49.73026,3.90237,,,0,,,
02:02298,02:02298,"MONTIGNY LE F. - ABRI","",49.68907,3.91138,,,0,,,
02:02299,02:02299,"GOUDELANCOURT LES P - ABRI","",49.66914,3.85353,,,0,,,
02:02300,02:02300,"EBOULEAU - GRANDE RUE ECOLE","",49.67198,3.87529,,,0,,,
02:02301,02:02301,"BUCY LES P. - GARE","",49.6563,3.89651,,,0,,,
02:02302,02:02302,"BUCY LES P. - PLACE ABRI","",49.64646,3.90113,,,0,,,
02:02304,02:02304,"MONTCORNET - ECOLE PRIMAIRE","",49.69412,4.01809,,,0,,,
02:02305,02:02305,"MONTCORNET - ECOLE MATERNELLE","",49.69498,4.01737,,,0,,,
02:02306,02:02306,"LISLET - CARREFOUR","",49.68587,4.02197,,,0,,,
02:02307,02:02307,"MONTLOUE - ABRI PLACE","",49.67339,4.07056,,,0,,,
02:02308,02:02308,"LE THUEL - ECOLE ABRI","",49.64827,4.07598,,,0,,,
02:02309,02:02309,"LISLET - ECOLE","",49.68521,4.02157,,,0,,,
02:02310,02:02310,"VIGNEUX H. - VIGNEUX F. RIFFLART","",49.7361,3.98593,,,0,,,
02:02311,02:02311,"VIGNEUX H. - ECOLE","",49.74012,3.992,,,0,,,
02:02312,02:02312,"ANGUILCOURT L. - MAIRIE ECOLE ABR","",49.68985,3.43399,,,0,,,
02:02313,02:02313,"ANGUILCOURT L. - ECOLE MATERNELLE","",49.68926,3.43271,,,0,,,
02:02315,02:02315,"NOUVION ET C. - ECOLE","",49.70186,3.48504,,,0,,,
02:02316,02:02316,"NOUVION ET C-PT A BUCY 1 PONCEAUX","",49.68991,3.48523,,,0,,,
02:02317,02:02317,"ROZOY S/ S. - ARRET ST GEORGES","",49.72868,4.12156,,,0,,,
02:02319,02:02319,"ROZOY S/ S. - CHAPELLE APREMONT","",49.71858,4.15538,,,0,,,
02:02320,02:02320,"ARCHON - ABRI","",49.73955,4.11767,,,0,,,
02:02321,02:02321,"PARFONDEVAL - PLACE ECOLE","",49.7395,4.15875,,,0,,,
02:02322,02:02322,"ROUVROY S/ S. - ABRI","",49.71981,4.17423,,,0,,,
02:02323,02:02323,"RAILLIMONT - PLACE","",49.70721,4.15197,,,0,,,
02:02324,02:02324,"GRANDRIEUX - MAIRIE ECOLE","",49.73053,4.18617,,,0,,,
02:02325,02:02325,"RESIGNY - MAIRIE","",49.73771,4.20666,,,0,,,
02:02326,02:02326,"RESIGNY - HAMEAU DE LA GARE","",49.72356,4.20487,,,0,,,
02:02327,02:02327,"RESIGNY - CENTRE PLANCHE S","",49.73045,4.2215,,,0,,,
02:02328,02:02328,"RESIGNY - FERME GRATREUX","",49.74759,4.21877,,,0,,,
02:02329,02:02329,"LES AUTELS - CARRF HT CHEMIN","",49.75543,4.22707,,,0,,,
02:02330,02:02330,"LES AUTELS - ECOLE PLACE","",49.76355,4.22509,,,0,,,
02:02331,02:02331,"MONT ST J. - ABRI","",49.78928,4.20884,,,0,,,
02:02332,02:02332,"BRUNEHAMEL - ECOLES","",49.77027,4.18067,,,0,,,
02:02333,02:02333,"GRANDRIEUX - GARDE DE DIEU","",49.73542,4.17413,,,0,,,
02:02334,02:02334,"ROZOY S/ S. - CES","",49.70759,4.13511,,,0,,,
02:02335,02:02335,"DAGNY LAMBERCY - ECOLE","",49.77294,4.04256,,,0,,,
02:02336,02:02336,"DAGNY LAMBERCY - LAMBERCY ABRI","",49.78009,4.04444,,,0,,,
02:02337,02:02337,"COINGT - ABRI","",49.79316,4.09141,,,0,,,
02:02338,02:02338,"COINGT - ABRI RINGEAT","",49.78589,4.09771,,,0,,,
02:02339,02:02339,"COINGT - LA CROISETTE ABRI","",49.79464,4.10587,,,0,,,
02:02340,02:02340,"IVIERS - ABRI MAIRIE","",49.78372,4.14528,,,0,,,
02:02341,02:02341,"DOHIS - ECOLE ABRI","",49.76222,4.14012,,,0,,,
02:02342,02:02342,"CUIRY LES I. - ABRI","",49.76171,4.11157,,,0,,,
02:02343,02:02343,"ST CLEMENT - PLACE","",49.77527,4.07115,,,0,,,
02:02344,02:02344,"MORGNY EN T. - ABRI","",49.75999,4.07629,,,0,,,
02:02345,02:02345,"RENNEVAL - ECOLE ABRI","",49.74047,4.04842,,,0,,,
02:02346,02:02346,"STE GENEVIEVE - ABRI","",49.71967,4.07476,,,0,,,
02:02347,02:02347,"DOLIGNON - ABRI","",49.73016,4.08472,,,0,,,
02:02348,02:02348,"CHERY LES R. - ABRI","",49.71984,4.09104,,,0,,,
02:02349,02:02349,"CHERY LES R. - LA HALTE","",49.71963,4.09527,,,0,,,
02:02350,02:02350,"RESIGNY - ECOLE","",49.73796,4.20653,,,0,,,
02:02351,02:02351,"ST GOBAIN - COLLEGE","",49.59109,3.3777,,,0,,,
02:02354,02:02354,"BARISIS AUX B. - RUE DES DAMES","",49.57835,3.33599,,,0,,,
02:02358,02:02358,"ST GOBAIN - ECOLE GIBON  R.GIBON","",49.59441,3.3781,,,0,,,
02:02359,02:02359,"ST GOBAIN - MATERNELLE","",49.59134,3.37749,,,0,,,
02:02361,02:02361,"URCEL - ECOLE ABRI","",49.48949,3.55926,,,0,,,
02:02362,02:02362,"MAUREGNY EN H. - ABRI","",49.5311,3.79392,,,0,,,
02:02363,02:02363,"COUCY LES EPPES - FACE ABRI GARE","",49.55673,3.77375,,,0,,,
02:02364,02:02364,"SISSONNE - COLLEGE","",49.56649,3.8991,,,0,,,
02:02365,02:02365,"COURTRIZY ET F. - PLACE","",49.52029,3.78945,,,0,,,
02:02366,02:02366,"MONTAIGU - EGLISE ABRI","",49.53559,3.82709,,,0,,,
02:02369,02:02369,"GIZY - FACE ABRI 14 RUE DE LA GAR","",49.60813,3.7923,,,0,,,
02:02370,02:02370,"ST ERME O. - ST ERME ABRI","",49.51621,3.84254,,,0,,,
02:02371,02:02371,"ST ERME O. - ECOLE OUTRE ABRI","",49.51096,3.84757,,,0,,,
02:02373,02:02373,"MARCHAIS - ECOLE","",49.58367,3.81665,,,0,,,
02:02374,02:02374,"LIESSE - ABRI","",49.60922,3.80325,,,0,,,
02:02375,02:02375,"ST ERME O. - GARE SNCF","",49.52684,3.85697,,,0,,,
02:02376,02:02376,"ST ERME O. - CITE GARENNES","",49.53358,3.86431,,,0,,,
02:02377,02:02377,"MONTAIGU - LES AGASSES","",49.54968,3.87617,,,0,,,
02:02381,02:02381,"BONCOURT - ABRI","",49.61628,3.94607,,,0,,,
02:02382,02:02382,"LAPPION - PLACE ABRI","",49.60766,3.96187,,,0,,,
02:02385,02:02385,"SUZY - LE TROUFOURCI","",49.55913,3.4645,,,0,,,
02:02386,02:02386,"BEAUREVOIR - PLACE MONUMENT","",49.99676,3.3085,,,0,,,
02:02387,02:02387,"BEAUREVOIR - CALVAIRE","",49.99461,3.31385,,,0,,,
02:02389,02:02389,"MONTBREHAIN - PLACE MAIRIE ABRI","",49.96664,3.35191,,,0,,,
02:02390,02:02390,"BRANCOURT LE G. - MAIRIE","",49.97625,3.38172,,,0,,,
02:02391,02:02391,"FRESNOY LE G. - PLACE PRELET","",49.94965,3.41246,,,0,,,
02:02392,02:02392,"FRESNOY LE G. - PLACE VATIN","",49.9491,3.41662,,,0,,,
02:02394,02:02394,"FONTAINE U. - MAIRIE ABRI","",49.92173,3.37095,,,0,,,
02:02397,02:02397,"FONSOMMES - ABRI  MAIRIE ECOLE","",49.90202,3.39885,,,0,,,
02:02398,02:02398,"CHAMOUILLE - ECOLE","",49.47142,3.66822,,,0,,,
02:02401,02:02401,"CERNY EN L. - GOLF DE L'AILETTE","",49.45911,3.66902,,,0,,,
02:02402,02:02402,"AMIFONTAINE - ECOLE","",49.48297,3.91577,,,0,,,
02:02404,02:02404,"ESSIGNY LE P. - ABRI EGLISE","",49.89936,3.36723,,,0,,,
02:02405,02:02405,"REMAUCOURT - ABRI PLACE","",49.89566,3.34057,,,0,,,
02:02406,02:02406,"LESDINS - ABRI CAFE","",49.89644,3.3261,,,0,,,
02:02407,02:02407,"LESDINS - ABRI PONT CANAL","",49.8914,3.31708,,,0,,,
02:02408,02:02408,"OMISSY - ABRI","",49.87969,3.31298,,,0,,,
02:02409,02:02409,"AGNICOURT ET S. - SECHELLES PLACE","",49.71157,3.97727,,,0,,,
02:02410,02:02410,"AGNICOURT ET S. - LES LEGERES","",49.71569,3.97145,,,0,,,
02:02423,02:02423,"REMIGNY - MAIRIE ECOLE","",49.71993,3.28877,,,0,,,
02:02424,02:02424,"VENDEUIL - ECOLE","",49.71462,3.35284,,,0,,,
02:02426,02:02426,"MONTAIGU - ECOLE","",49.53408,3.8273,,,0,,,
02:02427,02:02427,"MAUREGNY EN H. - MAIRIE ECOLE","",49.5312,3.79309,,,0,,,
02:02428,02:02428,"MAUREGNY EN H. - ECOLE MATERNELLE","",49.53225,3.79777,,,0,,,
02:02430,02:02430,"LA SELVE - ECOLE","",49.56994,3.99686,,,0,,,
02:02431,02:02431,"LAPPION - ECOLE","",49.60761,3.96131,,,0,,,
02:02441,02:02441,"MESBRECOURT R. - ABRI 14 GRD RUE","",49.70294,3.54302,,,0,,,
02:02444,02:02444,"FROIDMONT C. - ECOLE FROIDMONT","",49.68579,3.7091,,,0,,,
02:02453,02:02453,"CRECY AU M. - ECOLE","",49.48843,3.32424,,,0,,,
02:02455,02:02455,"BUCY LES P. - ECOLE","",49.64608,3.90001,,,0,,,
02:02456,02:02456,"LEHAUCOURT - PLACE ABRI","",49.91829,3.27848,,,0,,,
02:02457,02:02457,"LESDINS -ABRI  RUE DE TOURAINE","",49.89588,3.3192,,,0,,,
02:02458,02:02458,"LESDINS - LE TRONQUOY","",49.9096,3.29455,,,0,,,
02:02459,02:02459,"MORCOURT - ABRI PLACE","",49.87577,3.32308,,,0,,,
02:02460,02:02460,"HARLY - COLLEGE","",49.84342,3.3167,,,0,,,
02:02461,02:02461,"SERAIN - PLACE ABRI","",50.02755,3.36704,,,0,,,
02:02462,02:02462,"PREMONT - ARRET CAFE","",50.0101,3.4013,,,0,,,
02:02463,02:02463,"FRESNOY LE G. - COLLEGE","",49.94919,3.41914,,,0,,,
02:02466,02:02466,"ETAVES ET B. - EGLISE","",49.93913,3.4557,,,0,,,
02:02467,02:02467,"ETAVES ET B. - STADE","",49.93494,3.45026,,,0,,,
02:02468,02:02468,"ETAVES ET B. - PLACE BOCQUIAUX","",49.93124,3.44252,,,0,,,
02:02470,02:02470,"OMISSY - VILLAGE","",49.87933,3.31255,,,0,,,
02:02471,02:02471,"ESSIGNY LE P. - ABRI ECOLE","",49.89903,3.36544,,,0,,,
02:02472,02:02472,"FONSOMMES - 21 GRAND PLACE","",49.90131,3.39889,,,0,,,
02:02473,02:02473,"SEBONCOURT - SALLE DES FETES","",49.95375,3.4795,,,0,,,
02:02474,02:02474,"SEBONCOURT - PHARMACIE","",49.9522,3.46843,,,0,,,
02:02475,02:02475,"SEBONCOURT - CAFE STATION","",49.95387,3.47908,,,0,,,
02:02476,02:02476,"PREMONT - MAIRIE ABRI","",50.01431,3.39289,,,0,,,
02:02477,02:02477,"PREMONT-BOIS MIRAND 34 RUE BOHAIN","",50.0102,3.40111,,,0,,,
02:02480,02:02480,"COUCY LE C. - HOTEL LION ROUGE","",49.51628,3.32156,,,0,,,
02:02481,02:02481,"COUCY LE C. - 50 RUE  FRAMLINGHAM","",49.52402,3.31582,,,0,,,
02:02493,02:02493,"FLAVY LE M. - ABRI CENTRE","",49.71295,3.19183,,,0,,,
02:02494,02:02494,"MONTESCOURT L -ABRI 48 AV VICTOIR","",49.73524,3.24716,,,0,,,
02:02495,02:02495,"MONTES. LIZ. -ABRI SQUARE SEBLINE","",49.7387,3.25756,,,0,,,
02:02497,02:02497,"ESSIGNY LE G. - RUE DU MOULIN","",49.77859,3.28039,,,0,,,
02:02498,02:02498,"URVILLERS - ABRI","",49.79032,3.30951,,,0,,,
02:02499,02:02499,"ST QUENTIN - PATTE D'OIE","",49.83171,3.30754,,,0,,,
02:02500,02:02500,"ST QUENTIN - PLACE LAFAYETTE","",49.85096,3.28739,,,0,,,
02:02501,02:02501,"ST QUENTIN - J CURIE LY CONDORCET","",49.85911,3.29362,,,0,,,
02:02502,02:02502,"LEUILLY /S C. - PLACE ECOLE ABRI","",49.47873,3.35801,,,0,,,
02:02503,02:02503,"ST QUENTIN - LA RAMEE R. BELLEVUE","",49.85297,3.29966,,,0,,,
02:02506,02:02506,"HARLY - CITE DUCRUET","",49.84091,3.31949,,,0,,,
02:02507,02:02507,"HOMBLIERES - RUE LOUIS BACHY","",49.84703,3.37004,,,0,,,
02:02508,02:02508,"FONTAINE N.D. - ABRI MAIRIE","",49.88429,3.43022,,,0,,,
02:02509,02:02509,"FIEULAINE - PLACE","",49.89938,3.44943,,,0,,,
02:02510,02:02510,"MONTIGNY EN A. - ECOLE","",49.906,3.47578,,,0,,,
02:02511,02:02511,"AISONVILLE ET B - ABRI MAIRIE","",49.93111,3.51495,,,0,,,
02:02516,02:02516,"FLAVY LE M. - PLACE","",49.71331,3.19102,,,0,,,
02:02517,02:02517,"FLAVY LE M. - GARE SNCF X","",49.71819,3.19055,,,0,,,
02:02519,02:02519,"ST SIMON - ARRET TRANSFO.","",49.75001,3.18004,,,0,,,
02:02520,02:02520,"ST SIMON - CAFE","",49.74253,3.17313,,,0,,,
02:02521,02:02521,"SERAUCOURT LE G -ABRI 7 RUE HAMEL","",49.78569,3.20903,,,0,,,
02:02524,02:02524,"DALLON - ABRI PLACE","",49.81993,3.24198,,,0,,,
02:02527,02:02527,"ST QUENTIN - BASILIQUE","",49.84695,3.28952,,,0,,,
02:02528,02:02528,"GAUCHY - BOIS DE BOULOGNE","",49.83379,3.2889,,,0,,,
02:02529,02:02529,"GAUCHY - RUE DES MARAIS","",49.8302,3.28524,,,0,,,
02:02530,02:02530,"GAUCHY - COLLEGE","",49.82771,3.28984,,,0,,,
02:02531,02:02531,"GAUCHY - PLATEAUX","",49.82501,3.27221,,,0,,,
02:02532,02:02532,"GAUCHY - EGLISE","",49.82313,3.26934,,,0,,,
02:02533,02:02533,"GRUGIES - ABRI 48 RUE DE PICARDIE","",49.81553,3.26373,,,0,,,
02:02538,02:02538,"ST QUENTIN - C.HANOTAUX","",49.8607,3.27254,,,0,,,
02:02540,02:02540,"SEQUEHART - ABRI","",49.93004,3.33531,,,0,,,
02:02541,02:02541,"ST QUENTIN - B. SCHUMAN CONDORCET","",49.85923,3.29539,,,0,,,
02:02543,02:02543,"FRESNOY LE G. - ECOLE LEVAUFRE","",49.94573,3.41297,,,0,,,
02:02546,02:02546,"CELLES S/ A. - FERME RUE FONT.","",49.40718,3.48144,,,0,,,
02:02547,02:02547,"VAILLY S/ A. - ECOLE MATERNELLE","",49.40664,3.51988,,,0,,,
02:02549,02:02549,"CHIVRES VAL - ABRI PLACE ECOLE","",49.39509,3.43533,,,0,,,
02:02565,02:02565,"CHACRISE - ABRI","",49.30539,3.4037,,,0,,,
02:02567,02:02567,"HARTENNES ET T. - ABRI PLACE","",49.26965,3.35356,,,0,,,
02:02568,02:02568,"JUMENCOURT - MAIRIE ABRI","",49.50895,3.35455,,,0,,,
02:02569,02:02569,"PONT ST M. - ABRI","",49.50128,3.28494,,,0,,,
02:02574,02:02574,"ANIZY LE G. - PARKING LEBAS AB","",49.51203,3.45278,,,0,,,
02:02576,02:02576,"CHIVY LES E. - PLACE ABRI","",49.52774,3.58463,,,0,,,
02:02577,02:02577,"CHAVIGNON - LES VALLONS","",49.48157,3.50459,,,0,,,
02:02578,02:02578,"CHAILLEVOIS - 17 RUE D'ANIZY","",49.51166,3.52531,,,0,,,
02:02580,02:02580,"MONS EN L. - SEVP","",49.54373,3.57856,,,0,,,
02:02585,02:02585,"LA FERE - ROUTE DE LAON PM","",49.65993,3.38176,,,0,,,
02:02591,02:02591,"VILLERET - ECOLE ABRI","",49.95346,3.19205,,,0,,,
02:02592,02:02592,"BONY - 3 RUE DE MACQUIN","",49.9879,3.2222,,,0,,,
02:02593,02:02593,"BEAUREVOIR - CES","",49.99523,3.31753,,,0,,,
02:02594,02:02594,"VENDHUILE - PL. ECOLE ABRI","",50.01249,3.21156,,,0,,,
02:02595,02:02595,"VENDHUILE - LA TERRIERE ABRI","",50.03263,3.2287,,,0,,,
02:02596,02:02596,"GOUY - RUE GEANT ABRI","",50.00297,3.25585,,,0,,,
02:02597,02:02597,"BELLICOURT - PLACE ABRI","",49.96113,3.23177,,,0,,,
02:02598,02:02598,"LE CATELET - ABRI MAIRIE","",50.00256,3.24559,,,0,,,
02:02600,02:02600,"BOHAIN EN V. - PARKING LE ROYAL","",49.98366,3.45648,,,0,,,
02:02601,02:02601,"BEAUREVOIR - HAMEAU DE PONCHA","",49.99521,3.33111,,,0,,,
02:02602,02:02602,"JONCOURT - WIANCOURT","",49.9675,3.31481,,,0,,,
02:02603,02:02603,"BEAUREVOIR - MATERNELLE","",49.99582,3.31499,,,0,,,
02:02604,02:02604,"BEAUREVOIR - GROUPE SCOLAIRE","",49.99674,3.30868,,,0,,,
02:02605,02:02605,"PREMONT - 51 R.LARGILLIERE","",50.00615,3.39153,,,0,,,
02:02607,02:02607,"BRANCOURT LE G. - ABRI","",49.97628,3.38185,,,0,,,
02:02608,02:02608,"WASSIGNY - COLLEGE + PRIMAIRE","",50.01342,3.59959,,,0,,,
02:02609,02:02609,"HANNAPES - PLACE ABRI","",49.97261,3.6252,,,0,,,
02:02610,02:02610,"OISY - CARREFOUR RN ABRI","",50.02126,3.66236,,,0,,,
02:02613,02:02613,"MENNEVRET - PLACE ABRI","",49.98297,3.55476,,,0,,,
02:02614,02:02614,"LA VALLEE M. - ABRI","",50.02027,3.55837,,,0,,,
02:02615,02:02615,"ST MARTIN R. - ECOLE","",50.04385,3.54014,,,0,,,
02:02616,02:02616,"MOLAIN - PLACE ABRI","",50.03215,3.53544,,,0,,,
02:02617,02:02617,"VAUX ANDIGNY - PLACE MAIRIE","",50.02374,3.51381,,,0,,,
02:02618,02:02618,"FLAVY LE M. - CES","",49.70847,3.19364,,,0,,,
02:02619,02:02619,"ST SIMON - POINT Y","",49.74111,3.17134,,,0,,,
02:02620,02:02620,"ST SIMON - ARRET CSQT","",49.74501,3.17506,,,0,,,
02:02622,02:02622,"REMIGNY - BAS ABRI","",49.7182,3.28545,,,0,,,
02:02623,02:02623,"FONTAINE LES C. - ABRI AIRE DE RE","",49.80161,3.22045,,,0,,,
02:02625,02:02625,"CASTRES - ABRI MAIRIE ECOLE","",49.8041,3.23856,,,0,,,
02:02626,02:02626,"CONTESCOURT - ABRI","",49.79288,3.23157,,,0,,,
