Numero_train;Annee;Mois;Mois_Num;Axe;Numero_segment;Estimation_Nombre_circulation
16456;2023;novembre;11;Y Picard;K13;12.0
16456;2023;octobre;10;Y Picard;K13;12.0
16456;2023;septembre;9;Y Picard;K13;12.0
16457;2023;août;8;Y Picard;K13;11.0
16457;2023;août;8;Y Picard;K13;11.0
16457;2023;avril;4;Y Picard;K13;11.0
16457;2023;avril;4;Y Picard;K13;11.0
16457;2023;décembre;12;Y Picard;K13;12.0
16457;2023;décembre;12;Y Picard;K13;12.0
16457;2023;février;2;Y Picard;K13;10.0
16457;2023;février;2;Y Picard;K13;10.0
16457;2023;janvier;1;Y Picard;K13;10.0
16457;2023;janvier;1;Y Picard;K13;10.0
16457;2023;juillet;7;Y Picard;K13;11.0
16457;2023;juillet;7;Y Picard;K13;11.0
16457;2023;juin;6;Y Picard;K13;11.0
16457;2023;juin;6;Y Picard;K13;11.0
16457;2023;mai;5;Y Picard;K13;11.0
16457;2023;mai;5;Y Picard;K13;11.0
16457;2023;mars;3;Y Picard;K13;10.0
16457;2023;mars;3;Y Picard;K13;10.0
16457;2023;novembre;11;Y Picard;K13;12.0
16457;2023;novembre;11;Y Picard;K13;12.0
16457;2023;octobre;10;Y Picard;K13;12.0
16457;2023;octobre;10;Y Picard;K13;12.0
16457;2023;septembre;9;Y Picard;K13;12.0
16457;2023;septembre;9;Y Picard;K13;12.0
16458;2023;août;8;Y Picard;K13;11.0
16458;2023;avril;4;Y Picard;K13;11.0
16458;2023;décembre;12;Y Picard;K13;12.0
16458;2023;février;2;Y Picard;K13;10.0
16458;2023;janvier;1;Y Picard;K13;10.0
16458;2023;juillet;7;Y Picard;K13;11.0
16458;2023;juin;6;Y Picard;K13;11.0
16458;2023;mai;5;Y Picard;K13;11.0
16458;2023;mars;3;Y Picard;K13;10.0
16458;2023;novembre;11;Y Picard;K13;12.0
16458;2023;octobre;10;Y Picard;K13;12.0
16458;2023;septembre;9;Y Picard;K13;12.0
16459;2023;août;8;Y Picard;K13;11.0
16459;2023;août;8;Y Picard;K13;11.0
16459;2023;avril;4;Y Picard;K13;11.0
16459;2023;avril;4;Y Picard;K13;11.0
16459;2023;décembre;12;Y Picard;K13;12.0
16459;2023;décembre;12;Y Picard;K13;12.0
16459;2023;février;2;Y Picard;K13;10.0
16459;2023;février;2;Y Picard;K13;10.0
16459;2023;janvier;1;Y Picard;K13;10.0
16459;2023;janvier;1;Y Picard;K13;10.0
16459;2023;juillet;7;Y Picard;K13;11.0
16459;2023;juillet;7;Y Picard;K13;11.0
16459;2023;juin;6;Y Picard;K13;11.0
16459;2023;juin;6;Y Picard;K13;11.0
16459;2023;mai;5;Y Picard;K13;11.0
16459;2023;mai;5;Y Picard;K13;11.0
16459;2023;mars;3;Y Picard;K13;10.0
16459;2023;mars;3;Y Picard;K13;10.0
16459;2023;novembre;11;Y Picard;K13;12.0
16459;2023;novembre;11;Y Picard;K13;12.0
16459;2023;octobre;10;Y Picard;K13;12.0
16459;2023;octobre;10;Y Picard;K13;12.0
16459;2023;septembre;9;Y Picard;K13;12.0
16459;2023;septembre;9;Y Picard;K13;12.0
16460;2023;août;8;Y Picard;K13;11.0
16460;2023;avril;4;Y Picard;K13;11.0
16460;2023;décembre;12;Y Picard;K13;12.0
16460;2023;février;2;Y Picard;K13;10.0
16460;2023;janvier;1;Y Picard;K13;10.0
16460;2023;juillet;7;Y Picard;K13;11.0
16460;2023;juin;6;Y Picard;K13;11.0
16460;2023;mai;5;Y Picard;K13;11.0
16460;2023;mars;3;Y Picard;K13;10.0
16460;2023;novembre;11;Y Picard;K13;12.0
16460;2023;octobre;10;Y Picard;K13;12.0
16460;2023;septembre;9;Y Picard;K13;12.0
16462;2023;août;8;Y Picard;K13;11.0
16462;2023;avril;4;Y Picard;K13;11.0
16462;2023;décembre;12;Y Picard;K13;12.0
16462;2023;février;2;Y Picard;K13;10.0
16462;2023;janvier;1;Y Picard;K13;10.0
16462;2023;juillet;7;Y Picard;K13;11.0
16462;2023;juin;6;Y Picard;K13;11.0
16462;2023;mai;5;Y Picard;K13;11.0
16462;2023;mars;3;Y Picard;K13;10.0
16462;2023;novembre;11;Y Picard;K13;12.0
16462;2023;octobre;10;Y Picard;K13;12.0
16462;2023;septembre;9;Y Picard;K13;12.0
16465;2023;août;8;Y Picard;K13;11.0
16465;2023;août;8;Y Picard;K13;11.0
16465;2023;avril;4;Y Picard;K13;11.0
16465;2023;avril;4;Y Picard;K13;11.0
16465;2023;décembre;12;Y Picard;K13;12.0
16465;2023;décembre;12;Y Picard;K13;12.0
16465;2023;février;2;Y Picard;K13;10.0
16465;2023;février;2;Y Picard;K13;10.0
16465;2023;janvier;1;Y Picard;K13;10.0
16465;2023;janvier;1;Y Picard;K13;10.0
16465;2023;juillet;7;Y Picard;K13;11.0
16465;2023;juillet;7;Y Picard;K13;11.0
16465;2023;juin;6;Y Picard;K13;11.0
16465;2023;juin;6;Y Picard;K13;11.0
16465;2023;mai;5;Y Picard;K13;11.0
16465;2023;mai;5;Y Picard;K13;11.0
16465;2023;mars;3;Y Picard;K13;10.0
16465;2023;mars;3;Y Picard;K13;10.0
16465;2023;novembre;11;Y Picard;K13;12.0
16465;2023;novembre;11;Y Picard;K13;12.0
16465;2023;octobre;10;Y Picard;K13;12.0
16465;2023;octobre;10;Y Picard;K13;12.0
16465;2023;septembre;9;Y Picard;K13;12.0
16465;2023;septembre;9;Y Picard;K13;12.0
16466;2023;août;8;Y Picard;K13;11.0
16466;2023;avril;4;Y Picard;K13;11.0
16466;2023;décembre;12;Y Picard;K13;12.0
16466;2023;février;2;Y Picard;K13;10.0
16466;2023;janvier;1;Y Picard;K13;10.0
16466;2023;juillet;7;Y Picard;K13;11.0
16466;2023;juin;6;Y Picard;K13;11.0
16466;2023;mai;5;Y Picard;K13;11.0
16466;2023;mars;3;Y Picard;K13;10.0
16466;2023;novembre;11;Y Picard;K13;12.0
16466;2023;octobre;10;Y Picard;K13;12.0
16466;2023;septembre;9;Y Picard;K13;12.0
16467;2023;août;8;Y Picard;K13;11.0
16467;2023;août;8;Y Picard;K13;11.0
16467;2023;avril;4;Y Picard;K13;11.0
16467;2023;avril;4;Y Picard;K13;11.0
16467;2023;décembre;12;Y Picard;K13;12.0
16467;2023;décembre;12;Y Picard;K13;12.0
16467;2023;février;2;Y Picard;K13;10.0
16467;2023;février;2;Y Picard;K13;10.0
16467;2023;janvier;1;Y Picard;K13;10.0
16467;2023;janvier;1;Y Picard;K13;10.0
16467;2023;juillet;7;Y Picard;K13;11.0
16467;2023;juillet;7;Y Picard;K13;11.0
16467;2023;juin;6;Y Picard;K13;11.0
16467;2023;juin;6;Y Picard;K13;11.0
16467;2023;mai;5;Y Picard;K13;11.0
16467;2023;mai;5;Y Picard;K13;11.0
16467;2023;mars;3;Y Picard;K13;10.0
16467;2023;mars;3;Y Picard;K13;10.0
16467;2023;novembre;11;Y Picard;K13;12.0
16467;2023;novembre;11;Y Picard;K13;12.0
16467;2023;octobre;10;Y Picard;K13;12.0
16467;2023;octobre;10;Y Picard;K13;12.0
16467;2023;septembre;9;Y Picard;K13;12.0
16467;2023;septembre;9;Y Picard;K13;12.0
16468;2023;août;8;Y Picard;K13;11.0
16468;2023;avril;4;Y Picard;K13;11.0
16468;2023;décembre;12;Y Picard;K13;12.0
16468;2023;février;2;Y Picard;K13;10.0
16468;2023;janvier;1;Y Picard;K13;10.0
16468;2023;juillet;7;Y Picard;K13;11.0
16468;2023;juin;6;Y Picard;K13;11.0
16468;2023;mai;5;Y Picard;K13;11.0
16468;2023;mars;3;Y Picard;K13;10.0
16468;2023;novembre;11;Y Picard;K13;12.0
16468;2023;octobre;10;Y Picard;K13;12.0
16468;2023;septembre;9;Y Picard;K13;12.0
16470;2023;août;8;Y Picard;K13;11.0
16470;2023;avril;4;Y Picard;K13;11.0
16470;2023;décembre;12;Y Picard;K13;12.0
16470;2023;février;2;Y Picard;K13;10.0
16470;2023;janvier;1;Y Picard;K13;10.0
16470;2023;juillet;7;Y Picard;K13;11.0
16470;2023;juin;6;Y Picard;K13;11.0
16470;2023;mai;5;Y Picard;K13;11.0
16470;2023;mars;3;Y Picard;K13;10.0
16470;2023;novembre;11;Y Picard;K13;12.0
16470;2023;octobre;10;Y Picard;K13;12.0
16470;2023;septembre;9;Y Picard;K13;12.0
16471;2023;août;8;Y Picard;K13;11.0
16471;2023;août;8;Y Picard;K13;11.0
16471;2023;avril;4;Y Picard;K13;11.0
16471;2023;avril;4;Y Picard;K13;11.0
16471;2023;décembre;12;Y Picard;K13;12.0
16471;2023;décembre;12;Y Picard;K13;12.0
16471;2023;février;2;Y Picard;K13;10.0
16471;2023;février;2;Y Picard;K13;10.0
16471;2023;janvier;1;Y Picard;K13;10.0
16471;2023;janvier;1;Y Picard;K13;10.0
16471;2023;juillet;7;Y Picard;K13;11.0
16471;2023;juillet;7;Y Picard;K13;11.0
16471;2023;juin;6;Y Picard;K13;11.0
16471;2023;juin;6;Y Picard;K13;11.0
16471;2023;mai;5;Y Picard;K13;11.0
16471;2023;mai;5;Y Picard;K13;11.0
16471;2023;mars;3;Y Picard;K13;10.0
16471;2023;mars;3;Y Picard;K13;10.0
16471;2023;novembre;11;Y Picard;K13;12.0
16471;2023;novembre;11;Y Picard;K13;12.0
16471;2023;octobre;10;Y Picard;K13;12.0
16471;2023;octobre;10;Y Picard;K13;12.0
16471;2023;septembre;9;Y Picard;K13;12.0
16471;2023;septembre;9;Y Picard;K13;12.0
16472;2023;août;8;Y Picard;K13;11.0
16472;2023;avril;4;Y Picard;K13;11.0
16472;2023;décembre;12;Y Picard;K13;12.0
16472;2023;février;2;Y Picard;K13;10.0
16472;2023;janvier;1;Y Picard;K13;10.0
16472;2023;juillet;7;Y Picard;K13;11.0
16472;2023;juin;6;Y Picard;K13;11.0
16472;2023;mai;5;Y Picard;K13;11.0
16472;2023;mars;3;Y Picard;K13;10.0
16472;2023;novembre;11;Y Picard;K13;12.0
16472;2023;octobre;10;Y Picard;K13;12.0
16472;2023;septembre;9;Y Picard;K13;12.0
16473;2023;août;8;Y Picard;K13;11.0
16473;2023;août;8;Y Picard;K13;11.0
16473;2023;avril;4;Y Picard;K13;11.0
16473;2023;avril;4;Y Picard;K13;11.0
16473;2023;décembre;12;Y Picard;K13;12.0
16473;2023;décembre;12;Y Picard;K13;12.0
16473;2023;février;2;Y Picard;K13;10.0
16473;2023;février;2;Y Picard;K13;10.0
16473;2023;janvier;1;Y Picard;K13;10.0
16473;2023;janvier;1;Y Picard;K13;10.0
16473;2023;juillet;7;Y Picard;K13;11.0
16473;2023;juillet;7;Y Picard;K13;11.0
16473;2023;juin;6;Y Picard;K13;11.0
16473;2023;juin;6;Y Picard;K13;11.0
16473;2023;mai;5;Y Picard;K13;11.0
16473;2023;mai;5;Y Picard;K13;11.0
16473;2023;mars;3;Y Picard;K13;10.0
16473;2023;mars;3;Y Picard;K13;10.0
16473;2023;novembre;11;Y Picard;K13;12.0
16473;2023;novembre;11;Y Picard;K13;12.0
16473;2023;octobre;10;Y Picard;K13;12.0
16473;2023;octobre;10;Y Picard;K13;12.0
16473;2023;septembre;9;Y Picard;K13;12.0
16473;2023;septembre;9;Y Picard;K13;12.0
16474;2023;août;8;Y Picard;K13;11.0
16474;2023;avril;4;Y Picard;K13;11.0
16474;2023;décembre;12;Y Picard;K13;12.0
16474;2023;février;2;Y Picard;K13;10.0
16474;2023;janvier;1;Y Picard;K13;10.0
16474;2023;juillet;7;Y Picard;K13;11.0
16474;2023;juin;6;Y Picard;K13;11.0
16474;2023;mai;5;Y Picard;K13;11.0
16474;2023;mars;3;Y Picard;K13;10.0
16474;2023;novembre;11;Y Picard;K13;12.0
16474;2023;octobre;10;Y Picard;K13;12.0
16474;2023;septembre;9;Y Picard;K13;12.0
16475;2023;août;8;Y Picard;K13;11.0
16475;2023;août;8;Y Picard;K13;11.0
16475;2023;avril;4;Y Picard;K13;11.0
16475;2023;avril;4;Y Picard;K13;11.0
16475;2023;décembre;12;Y Picard;K13;12.0
16475;2023;décembre;12;Y Picard;K13;12.0
16475;2023;février;2;Y Picard;K13;10.0
16475;2023;février;2;Y Picard;K13;10.0
16475;2023;janvier;1;Y Picard;K13;10.0
16475;2023;janvier;1;Y Picard;K13;10.0
16475;2023;juillet;7;Y Picard;K13;11.0
16475;2023;juillet;7;Y Picard;K13;11.0
16475;2023;juin;6;Y Picard;K13;11.0
16475;2023;juin;6;Y Picard;K13;11.0
16475;2023;mai;5;Y Picard;K13;11.0
16475;2023;mai;5;Y Picard;K13;11.0
16475;2023;mars;3;Y Picard;K13;10.0
16475;2023;mars;3;Y Picard;K13;10.0
16475;2023;novembre;11;Y Picard;K13;12.0
16475;2023;novembre;11;Y Picard;K13;12.0
16475;2023;octobre;10;Y Picard;K13;12.0
16475;2023;octobre;10;Y Picard;K13;12.0
16475;2023;septembre;9;Y Picard;K13;12.0
16475;2023;septembre;9;Y Picard;K13;12.0
16477;2023;août;8;Y Picard;K13;11.0
16477;2023;avril;4;Y Picard;K13;11.0
16477;2023;décembre;12;Y Picard;K13;12.0
16477;2023;février;2;Y Picard;K13;10.0
16477;2023;janvier;1;Y Picard;K13;10.0
16477;2023;juillet;7;Y Picard;K13;11.0
16477;2023;juin;6;Y Picard;K13;11.0
16477;2023;mai;5;Y Picard;K13;11.0
16477;2023;mars;3;Y Picard;K13;10.0
16477;2023;novembre;11;Y Picard;K13;12.0
16477;2023;octobre;10;Y Picard;K13;12.0
16477;2023;septembre;9;Y Picard;K13;12.0
16478;2023;août;8;Y Picard;K13;11.0
16478;2023;avril;4;Y Picard;K13;11.0
16478;2023;décembre;12;Y Picard;K13;12.0
16478;2023;février;2;Y Picard;K13;10.0
16478;2023;janvier;1;Y Picard;K13;10.0
16478;2023;juillet;7;Y Picard;K13;11.0
16478;2023;juin;6;Y Picard;K13;11.0
16478;2023;mai;5;Y Picard;K13;11.0
16478;2023;mars;3;Y Picard;K13;10.0
16478;2023;novembre;11;Y Picard;K13;12.0
16478;2023;octobre;10;Y Picard;K13;12.0
16478;2023;septembre;9;Y Picard;K13;12.0
16480;2023;août;8;Y Picard;K13;11.0
16480;2023;avril;4;Y Picard;K13;11.0
16480;2023;décembre;12;Y Picard;K13;12.0
16480;2023;février;2;Y Picard;K13;10.0
16480;2023;janvier;1;Y Picard;K13;10.0
16480;2023;juillet;7;Y Picard;K13;11.0
16480;2023;juin;6;Y Picard;K13;11.0
16480;2023;mai;5;Y Picard;K13;11.0
16480;2023;mars;3;Y Picard;K13;10.0
16480;2023;novembre;11;Y Picard;K13;12.0
16480;2023;octobre;10;Y Picard;K13;12.0
16480;2023;septembre;9;Y Picard;K13;12.0
19701;2023;août;8;Hainaut belge;K80;15.0
19701;2023;avril;4;Hainaut belge;K80;14.0
19701;2023;décembre;12;Hainaut belge;K80;16.0
19701;2023;février;2;Hainaut belge;K80;14.0
19701;2023;janvier;1;Hainaut belge;K80;14.0
19701;2023;juillet;7;Hainaut belge;K80;15.0
19701;2023;juin;6;Hainaut belge;K80;14.0
19701;2023;mai;5;Hainaut belge;K80;14.0
19701;2023;mars;3;Hainaut belge;K80;14.0
19701;2023;novembre;11;Hainaut belge;K80;15.0
19701;2023;octobre;10;Hainaut belge;K80;15.0
19701;2023;septembre;9;Hainaut belge;K80;15.0
19702;2023;août;8;Hainaut belge;K80;15.0
19702;2023;avril;4;Hainaut belge;K80;14.0
19702;2023;décembre;12;Hainaut belge;K80;16.0
19702;2023;février;2;Hainaut belge;K80;14.0
19702;2023;janvier;1;Hainaut belge;K80;14.0
19702;2023;juillet;7;Hainaut belge;K80;15.0
19702;2023;juin;6;Hainaut belge;K80;14.0
19702;2023;mai;5;Hainaut belge;K80;14.0
19702;2023;mars;3;Hainaut belge;K80;14.0
19702;2023;novembre;11;Hainaut belge;K80;15.0
19702;2023;octobre;10;Hainaut belge;K80;15.0
19702;2023;septembre;9;Hainaut belge;K80;15.0
19703;2023;août;8;Hainaut belge;K80;15.0
19703;2023;août;8;Hainaut belge;K80;15.0
19703;2023;avril;4;Hainaut belge;K80;14.0
19703;2023;avril;4;Hainaut belge;K80;14.0
19703;2023;décembre;12;Hainaut belge;K80;16.0
19703;2023;décembre;12;Hainaut belge;K80;16.0
19703;2023;février;2;Hainaut belge;K80;14.0
19703;2023;février;2;Hainaut belge;K80;14.0
19703;2023;janvier;1;Hainaut belge;K80;14.0
19703;2023;janvier;1;Hainaut belge;K80;14.0
19703;2023;juillet;7;Hainaut belge;K80;15.0
19703;2023;juillet;7;Hainaut belge;K80;15.0
19703;2023;juin;6;Hainaut belge;K80;14.0
19703;2023;juin;6;Hainaut belge;K80;14.0
19703;2023;mai;5;Hainaut belge;K80;14.0
19703;2023;mai;5;Hainaut belge;K80;14.0
19703;2023;mars;3;Hainaut belge;K80;14.0
19703;2023;mars;3;Hainaut belge;K80;14.0
19703;2023;novembre;11;Hainaut belge;K80;15.0
19703;2023;novembre;11;Hainaut belge;K80;15.0
19703;2023;octobre;10;Hainaut belge;K80;15.0
19703;2023;octobre;10;Hainaut belge;K80;15.0
19703;2023;septembre;9;Hainaut belge;K80;15.0
19703;2023;septembre;9;Hainaut belge;K80;15.0
19704;2023;août;8;Hainaut belge;K80;15.0
19704;2023;avril;4;Hainaut belge;K80;14.0
19704;2023;décembre;12;Hainaut belge;K80;16.0
19704;2023;février;2;Hainaut belge;K80;14.0
19704;2023;janvier;1;Hainaut belge;K80;14.0
19704;2023;juillet;7;Hainaut belge;K80;15.0
19704;2023;juin;6;Hainaut belge;K80;14.0
19704;2023;mai;5;Hainaut belge;K80;14.0
19704;2023;mars;3;Hainaut belge;K80;14.0
19704;2023;novembre;11;Hainaut belge;K80;15.0
19704;2023;octobre;10;Hainaut belge;K80;15.0
19704;2023;septembre;9;Hainaut belge;K80;15.0
19705;2023;août;8;Hainaut belge;K80;15.0
19705;2023;août;8;Hainaut belge;K80;15.0
19705;2023;avril;4;Hainaut belge;K80;14.0
19705;2023;avril;4;Hainaut belge;K80;14.0
19705;2023;décembre;12;Hainaut belge;K80;16.0
19705;2023;décembre;12;Hainaut belge;K80;16.0
19705;2023;février;2;Hainaut belge;K80;14.0
19705;2023;février;2;Hainaut belge;K80;14.0
19705;2023;janvier;1;Hainaut belge;K80;14.0
19705;2023;janvier;1;Hainaut belge;K80;14.0
19705;2023;juillet;7;Hainaut belge;K80;15.0
19705;2023;juillet;7;Hainaut belge;K80;15.0
19705;2023;juin;6;Hainaut belge;K80;14.0
19705;2023;juin;6;Hainaut belge;K80;14.0
19705;2023;mai;5;Hainaut belge;K80;14.0
19705;2023;mai;5;Hainaut belge;K80;14.0
19705;2023;mars;3;Hainaut belge;K80;14.0
19705;2023;mars;3;Hainaut belge;K80;14.0
19705;2023;novembre;11;Hainaut belge;K80;15.0
19705;2023;novembre;11;Hainaut belge;K80;15.0
19705;2023;octobre;10;Hainaut belge;K80;15.0
19705;2023;octobre;10;Hainaut belge;K80;15.0
19705;2023;septembre;9;Hainaut belge;K80;15.0
19705;2023;septembre;9;Hainaut belge;K80;15.0
19706;2023;août;8;Hainaut belge;K80;15.0
19706;2023;avril;4;Hainaut belge;K80;14.0
19706;2023;décembre;12;Hainaut belge;K80;16.0
19706;2023;février;2;Hainaut belge;K80;14.0
19706;2023;janvier;1;Hainaut belge;K80;14.0
19706;2023;juillet;7;Hainaut belge;K80;15.0
19706;2023;juin;6;Hainaut belge;K80;14.0
19706;2023;mai;5;Hainaut belge;K80;14.0
19706;2023;mars;3;Hainaut belge;K80;14.0
19706;2023;novembre;11;Hainaut belge;K80;15.0
19706;2023;octobre;10;Hainaut belge;K80;15.0
19706;2023;septembre;9;Hainaut belge;K80;15.0
19707;2023;août;8;Hainaut belge;K80;15.0
19707;2023;août;8;Hainaut belge;K80;15.0
19707;2023;avril;4;Hainaut belge;K80;14.0
19707;2023;avril;4;Hainaut belge;K80;14.0
19707;2023;décembre;12;Hainaut belge;K80;16.0
19707;2023;décembre;12;Hainaut belge;K80;16.0
19707;2023;février;2;Hainaut belge;K80;14.0
19707;2023;février;2;Hainaut belge;K80;14.0
19707;2023;janvier;1;Hainaut belge;K80;14.0
19707;2023;janvier;1;Hainaut belge;K80;14.0
19707;2023;juillet;7;Hainaut belge;K80;15.0
19707;2023;juillet;7;Hainaut belge;K80;15.0
19707;2023;juin;6;Hainaut belge;K80;14.0
19707;2023;juin;6;Hainaut belge;K80;14.0
19707;2023;mai;5;Hainaut belge;K80;14.0
19707;2023;mai;5;Hainaut belge;K80;14.0
19707;2023;mars;3;Hainaut belge;K80;14.0
19707;2023;mars;3;Hainaut belge;K80;14.0
19707;2023;novembre;11;Hainaut belge;K80;15.0
19707;2023;novembre;11;Hainaut belge;K80;15.0
19707;2023;octobre;10;Hainaut belge;K80;15.0
19707;2023;octobre;10;Hainaut belge;K80;15.0
19707;2023;septembre;9;Hainaut belge;K80;15.0
19707;2023;septembre;9;Hainaut belge;K80;15.0
19708;2023;août;8;Hainaut belge;K80;15.0
19708;2023;avril;4;Hainaut belge;K80;14.0
19708;2023;décembre;12;Hainaut belge;K80;16.0
19708;2023;février;2;Hainaut belge;K80;14.0
19708;2023;janvier;1;Hainaut belge;K80;14.0
19708;2023;juillet;7;Hainaut belge;K80;15.0
19708;2023;juin;6;Hainaut belge;K80;14.0
19708;2023;mai;5;Hainaut belge;K80;14.0
19708;2023;mars;3;Hainaut belge;K80;14.0
19708;2023;novembre;11;Hainaut belge;K80;15.0
19708;2023;octobre;10;Hainaut belge;K80;15.0
19708;2023;septembre;9;Hainaut belge;K80;15.0
19709;2023;août;8;Hainaut belge;K80;15.0
19709;2023;août;8;Hainaut belge;K80;15.0
19709;2023;avril;4;Hainaut belge;K80;14.0
19709;2023;avril;4;Hainaut belge;K80;14.0
19709;2023;décembre;12;Hainaut belge;K80;16.0
19709;2023;décembre;12;Hainaut belge;K80;16.0
19709;2023;février;2;Hainaut belge;K80;14.0
19709;2023;février;2;Hainaut belge;K80;14.0
19709;2023;janvier;1;Hainaut belge;K80;14.0
19709;2023;janvier;1;Hainaut belge;K80;14.0
19709;2023;juillet;7;Hainaut belge;K80;15.0
19709;2023;juillet;7;Hainaut belge;K80;15.0
19709;2023;juin;6;Hainaut belge;K80;14.0
19709;2023;juin;6;Hainaut belge;K80;14.0
19709;2023;mai;5;Hainaut belge;K80;14.0
19709;2023;mai;5;Hainaut belge;K80;14.0
19709;2023;mars;3;Hainaut belge;K80;14.0
19709;2023;mars;3;Hainaut belge;K80;14.0
19709;2023;novembre;11;Hainaut belge;K80;15.0
19709;2023;novembre;11;Hainaut belge;K80;15.0
19709;2023;octobre;10;Hainaut belge;K80;15.0
19709;2023;octobre;10;Hainaut belge;K80;15.0
19709;2023;septembre;9;Hainaut belge;K80;15.0
19709;2023;septembre;9;Hainaut belge;K80;15.0
19710;2023;août;8;Hainaut belge;K80;15.0
19710;2023;avril;4;Hainaut belge;K80;14.0
19710;2023;décembre;12;Hainaut belge;K80;16.0
19710;2023;février;2;Hainaut belge;K80;14.0
19710;2023;janvier;1;Hainaut belge;K80;14.0
19710;2023;juillet;7;Hainaut belge;K80;15.0
19710;2023;juin;6;Hainaut belge;K80;14.0
19710;2023;mai;5;Hainaut belge;K80;14.0
19710;2023;mars;3;Hainaut belge;K80;14.0
19710;2023;novembre;11;Hainaut belge;K80;15.0
19710;2023;octobre;10;Hainaut belge;K80;15.0
19710;2023;septembre;9;Hainaut belge;K80;15.0
19711;2023;août;8;Hainaut belge;K80;15.0
19711;2023;août;8;Hainaut belge;K80;15.0
19711;2023;avril;4;Hainaut belge;K80;14.0
19711;2023;avril;4;Hainaut belge;K80;14.0
19711;2023;décembre;12;Hainaut belge;K80;16.0
19711;2023;décembre;12;Hainaut belge;K80;16.0
19711;2023;février;2;Hainaut belge;K80;14.0
19711;2023;février;2;Hainaut belge;K80;14.0
19711;2023;janvier;1;Hainaut belge;K80;14.0
19711;2023;janvier;1;Hainaut belge;K80;14.0
19711;2023;juillet;7;Hainaut belge;K80;15.0
19711;2023;juillet;7;Hainaut belge;K80;15.0
19711;2023;juin;6;Hainaut belge;K80;14.0
19711;2023;juin;6;Hainaut belge;K80;14.0
19711;2023;mai;5;Hainaut belge;K80;14.0
19711;2023;mai;5;Hainaut belge;K80;14.0
19711;2023;mars;3;Hainaut belge;K80;14.0
19711;2023;mars;3;Hainaut belge;K80;14.0
19711;2023;novembre;11;Hainaut belge;K80;15.0
19711;2023;novembre;11;Hainaut belge;K80;15.0
19711;2023;octobre;10;Hainaut belge;K80;15.0
19711;2023;octobre;10;Hainaut belge;K80;15.0
19711;2023;septembre;9;Hainaut belge;K80;15.0
19711;2023;septembre;9;Hainaut belge;K80;15.0
19712;2023;août;8;Hainaut belge;K80;15.0
19712;2023;avril;4;Hainaut belge;K80;14.0
19712;2023;décembre;12;Hainaut belge;K80;16.0
19712;2023;février;2;Hainaut belge;K80;14.0
19712;2023;janvier;1;Hainaut belge;K80;14.0
19712;2023;juillet;7;Hainaut belge;K80;15.0
19712;2023;juin;6;Hainaut belge;K80;14.0
19712;2023;mai;5;Hainaut belge;K80;14.0
19712;2023;mars;3;Hainaut belge;K80;14.0
19712;2023;novembre;11;Hainaut belge;K80;15.0
19712;2023;octobre;10;Hainaut belge;K80;15.0
19712;2023;septembre;9;Hainaut belge;K80;15.0
19713;2023;août;8;Hainaut belge;K80;15.0
19713;2023;août;8;Hainaut belge;K80;15.0
19713;2023;avril;4;Hainaut belge;K80;14.0
19713;2023;avril;4;Hainaut belge;K80;14.0
19713;2023;décembre;12;Hainaut belge;K80;16.0
19713;2023;décembre;12;Hainaut belge;K80;16.0
19713;2023;février;2;Hainaut belge;K80;14.0
19713;2023;février;2;Hainaut belge;K80;14.0
19713;2023;janvier;1;Hainaut belge;K80;14.0
19713;2023;janvier;1;Hainaut belge;K80;14.0
19713;2023;juillet;7;Hainaut belge;K80;15.0
19713;2023;juillet;7;Hainaut belge;K80;15.0
19713;2023;juin;6;Hainaut belge;K80;14.0
19713;2023;juin;6;Hainaut belge;K80;14.0
19713;2023;mai;5;Hainaut belge;K80;14.0
19713;2023;mai;5;Hainaut belge;K80;14.0
19713;2023;mars;3;Hainaut belge;K80;14.0
19713;2023;mars;3;Hainaut belge;K80;14.0
19713;2023;novembre;11;Hainaut belge;K80;15.0
19713;2023;novembre;11;Hainaut belge;K80;15.0
19713;2023;octobre;10;Hainaut belge;K80;15.0
19713;2023;octobre;10;Hainaut belge;K80;15.0
19713;2023;septembre;9;Hainaut belge;K80;15.0
19713;2023;septembre;9;Hainaut belge;K80;15.0
19714;2023;août;8;Hainaut belge;K80;15.0
19714;2023;avril;4;Hainaut belge;K80;14.0
19714;2023;décembre;12;Hainaut belge;K80;16.0
19714;2023;février;2;Hainaut belge;K80;14.0
19714;2023;janvier;1;Hainaut belge;K80;14.0
19714;2023;juillet;7;Hainaut belge;K80;15.0
19714;2023;juin;6;Hainaut belge;K80;14.0
19714;2023;mai;5;Hainaut belge;K80;14.0
19714;2023;mars;3;Hainaut belge;K80;14.0
19714;2023;novembre;11;Hainaut belge;K80;15.0
19714;2023;octobre;10;Hainaut belge;K80;15.0
19714;2023;septembre;9;Hainaut belge;K80;15.0
